id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,,
11,Inm24,,01/04/2025,Departamento,95m²,2,2,venta,"ventaMN 6,190,000","Mantenimiento MN 3,000","Lazaro Cardenas,  Chapalita, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.668586027942315,-103.399880750045780&zoom=16&markers=20.668586027942315,-103.399880750045780&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=4S9dDoxVspD7MfFR1GJyGTsU7Rg=&channel=rpfic-i24",Increíble Departamento Nuevo en Venta Sant Uriel Chapalita Guadalajara,"Este departamento se encuentra en el Nivel 11 solo abajo del PH en el Edificio Sant Uriel de la Colonia Chapalita en la cd de Guadalajara Sobre Av. Lazaro Cardenas, a solo unos metros del Hotel Riu, el icónico puente Matute Remus, a unas cuadras de la Av. Guadalupe, literalmente en el Corazón de la Cd. Cuenta con Seguridad las 24 hrs, Servicio de Concierge, lobby, accesos controlados, estacionamiento en sótano. 2 elevadores de alta eficiencia. El Departamento cuenta con -99 mts2 -Area amplia de sala y comedor -Terraza con vista a la ciudad -Cocina integral con barra desayunadora y cubierta de granito negro -Area de lavado con calentador electrico -2 Recamaras Amplias -2 baños completos -La recamara principal con vestidor y baño dentro -2 Cajones de estacionamiento uno al lado de otro en el primer sotano -1 bodega justo enfrente del estacionamiento Altura Máxima Real Estate",ALTURA MAXIMA BIENES RAICES,5TCO1K,145335650,Publicado hace 127 días,130 m² tot.,95 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Elevador : 1; Caseta de guardia; Acceso discapacitados; Piso en el que se encuentra : 11,Seguridad privada,Bodega(s) : 1,Balcón(es) : 1; Estacionamientos,,
12,Inm24,,01/04/2025,Departamento,106m²,2,2,venta,"ventaMN 4,700,000",,"Circunvalación Agustín Yañez 2471,  Arcos Vallarta, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.667884000000000,-103.379246900000000&zoom=16&markers=20.667884000000000,-103.379246900000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Gx3hRuwGV30FNisMAx06IeDAHaU=&channel=rpfic-i24",Departamento en Venta Arcos Vallarta - Coordenada Living 106,"¡Bienvenido al hogar perfecto para ti! Este encantador departamento en venta ofrece lo mejor en comodidad y conveniencia. Con dos habitaciones, la principal con closet y baño vestidor, y la secundaria con closet, comparte baño con el área social. Ubicado en planta baja, disfruta de una terraza privada de 23.36 metros cuadrados y estacionamiento para dos autos. Además, tendrás acceso a áreas comunes de primer nivel, incluyendo gimnasio, terraza, jacuzzi y área de asoleadero, perfectas para relajarte y socializar. La ubicación es inmejorable, a solo minutos de puntos clave como la Glorieta Minerva, Chapalita, Midtown y la Colonia Americana. No pierdas la oportunidad de vivir en este oasis urbano, donde el confort y la conveniencia se unen para crear el hogar de tus sueños. ¡Contáctanos hoy mismo para programar una visita!",SIERRA PROVIDENCIA,EB-QF4397,144464606,Publicado hace 237 días,106 m² tot.,106 m² cub.,2 baños,2 estac.,2 rec.,,1 años,Elevador : 1; Caseta de guardia; Jacuzzi; Mascotas; Cocina integral,Seguridad privada,Closets : 2,,,
13,Inm24,,01/04/2025,Departamento,178m²,3,1,venta,"ventaMN 6,700,000",,"Calle San Rafael 485, Chapalita,  Chapalita, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.665568700000000,-103.398241300000000&zoom=16&markers=20.665568700000000,-103.398241300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=wx7uZTwVwydY1VphIbTT34a0Abk=&channel=rpfic-i24",Departamento en Venta Chapalita Guadalajara,"Te invitamos a descubrir este magnífico departamento en venta, ubicado en la prestigiosa calle San Rafael 485, en la codiciada colonia Chapalita, con Código Postal Ver datos , en la hermosa ciudad de Guadalajara, Jalisco. Esta propiedad, completamente nueva, se distingue por sus acabados premium que añaden un toque de elegancia y modernidad a cada espacio. Además, cuenta con un sistema de video portero para garantizar la seguridad y comodidad de sus residentes. No pierdas la oportunidad de hacer tuyo este exclusivo hogar en una de las zonas más privilegiadas de la ciudad. El condominio cuenta con sólo dos departamentos. El inmueble cuenta con: - Recámara principal con baño completo y vestidor. - Recámara secundaria con baño completo y vestidor. - Recámara secundaria con baño completo y clóset. - Estancia. - Medio baño para área social. - Comedor. - Cocina integral con barra de granito y doble tarja. - Clóset de lavado. - 1 cajón de estacionamiento. Además de contar con roof garden privado, con la siguiente distribución: - Área de Terraza. - Asador. - Tarja. - Medio baño. *Área privativa 121.34 m2 *Área de terraza 8.31 m2 *Roof garden 49.06 m2 Ingreso con portón eléctrico. Entrega: Mayo 2023",GRUPO INÉVITA,2LIJ44,66113224,Publicado hace más de 1 año,178 m² tot.,178 m² cub.,3 baños,1 estac.,3 rec.,1 medio baño,A estrenar,Escuelas Cercanas; Mascotas; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 1; Número de departamentos : 2,,Closets : 2,Asador,,
14,Inm24,,01/04/2025,Departamento,115m²,2,2,venta,"ventaMN 6,100,000","Mantenimiento MN 3,601","Victoriano Salado Álvarez,  Ladrón de Guevara, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.683835049999999,-103.376991750000001&zoom=16&markers=20.683835049999999,-103.376991750000001&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=tY66knvv8yX_k0m62VQuMm8tSxQ=&channel=rpfic-i24","Departamento en Venta, Plenitud Quinta Real.","Departamento en Venta ubicado en la colonia Ladrón de Guevara. Esta distribuido con amplia cocina de granito blanca con barra negra, sala, comedor, un agradable balcón, medio baño, área de lavado, sala de tv, recamara principal con baño completo y vestidor, la recamara secundaria con closet. 115.97 m2 de construcción. Nivel 1 2 Estacionamientos Antigüedad 7 años Amenidades: Gimnasio Sala de juntas Terraza *Cambios de información o precios sin previo aviso. EB-RN6686 p9RvMxE WIG: p9RvMxE",FINCA INMUEBLES,5SSD6J,144947899,Publicado hace 177 días,115 m² tot.,115 m² cub.,2 baños,2 estac.,2 rec.,,7 años,Cocina integral; Estado de conservación : Excelente,Seguridad privada,,,,
15,Inm24,,01/04/2025,Departamento,260m²,3,2,venta,"ventaMN 14,850,000",,"Miguel Lerdo de tejada 2320,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.671351500000000,-103.375888100000000&zoom=16&markers=20.671351500000000,-103.375888100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=69jEdycplMsdv2Ij_55i1yt4d6I=&channel=rpfic-i24",Penthouse en Venta Col. Americana Guadalajara,"Este Increíble Departamento (Penthouse) está ubicado en el corazón de Guadalajara La Colonia Americana, Votada como la mejor Colonia para Vivir el la Ciudad. Cerca de la Glorieta de la Minerva, de la Zona de Chapultepec, y de Av. Americas o Unión, la Glorieta de los Niños Héroes, etc. El Departamento cuenta con Acceso Controlado, y servicio de Concierge las 24 hrs. Sistema de CCTV. Además de un Gimnasio, Salon para eventos, una terraza, estacionamiento en sótano, entre otras amenidades. EL DEPARTAMENTO CUENTA CON: -Espacio para 2 autos -Bodega en Sótano -Acceso desde el elevador -Area de Recibidor -Medio Baño de Visitas -Área amplia de Sala y Comedor -Balcon Panoramico -Estancia de Televisión -Cocina integral con barra desayunadora, cubierta de granito y amplia alacena -Area de lavado -Cuarto de Servicio con baño completo -Acceso de servicio y escaleras de emergencia -3 Recamaras con baño completo -Una de las recamaras puede servir como estudio -La Recamara principal con balcón y con vestidor amplio y tina de hidromasaje. -Aire Acondicionado Central por zonas. 260 mts2 de Superficie Altura Máxima Real Estate",ALTURA MAXIMA BIENES RAICES,5TS6C1,145751761,Publicado hace 63 días,260 m² tot.,260 m² cub.,4 baños,2 estac.,3 rec.,1 medio baño,6 años,Elevador : 1; Caseta de guardia; Terraza; Cuartos de servicio; Cocina integral; Acceso discapacitados; Piso en el que se encuentra : 9; Ubicación : Frente; Closet,Area de lavandería; Gimnasio; Internet/Wifi; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz); Calefacción; Espacio de co-working,Bodega(s) : 1; Estudio; Area de eventos; Salón de usos múltiples; Sótano,,,
16,Inm24,,01/04/2025,Departamento,70m²,2,1,venta,"ventaMN 3,100,000","Mantenimiento MN 1,300","MAR ROJO 1514, MEZQUITAN COUNTRY,  Mezquitan Country, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.697866100000000,-103.358364400000000&zoom=16&markers=20.697866100000000,-103.358364400000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=j5xEgv3q6fXptWa6hoXA-NWCy5w=&channel=rpfic-i24","Departamento en Venta en Colonia Mezquitán Country, Guadalajara","Departamento en venta en Tordos Nidos Urbanos está ubicado en la céntrica y estrátegica colonia Mezquitán Country. Caracterizada por contar con diferentes vías de acceso, así como una gran variedad de comercios y servicios a unos pasos de este desarrollo. A sólo 5 minutos de Glorieta Colón y 9 minutos de Plaza Patria. Haz de Nidos Urbanos, tu nuevo hogar. Departamento de 2 recámaras - Recámara principal con baño completo y clóset-vestidor. - Recámara secundaria con baño completo y clóset-vestidor. - Medio baño para visitas. - Cocina Itegral con barra. -Sala - Cuarto de lavado. -1 cajón de estacionamiento Amenidades: -Ciclopuerto -Roof garden (con área techada y área abierta) -Fire pit El desarrollo cuenta con paneles solares para áreas comunes, sistema de captación de agua pluvial, así como puertas de seguridad con chapa digital.",GRUPO INÉVITA,5RM36J,143966899,Publicado hace 297 días,70 m² tot.,70 m² cub.,2 baños,1 estac.,2 rec.,1 medio baño,A estrenar,Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 1; Fecha disponible : 4 meses; Número de departamentos : 9; Ubicación : Frente,Aire acondicionado,Closets : 1; Salón de usos múltiples,,,
17,Inm24,,01/04/2025,Departamento,150m²,3,1,venta,"ventaMN 4,900,000",,"José Maria Vigil, Providencia ,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.689826000000000,-103.371729000000000&zoom=16&markers=20.689826000000000,-103.371729000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=R-_0iioUk76hUKBGjgJ6geMb0t0=&channel=rpfic-i24","Departamento en Venta en Providencia, Guadalajara","Departamento remodelo en PLANTA BAJA listo para habitar. Ubicado en una de las mejores zonas de Guadalajara, en el corazón de Guadalajara, en colonia Providencia. SUPERFICIE: 150m2 DISTRIBUCIÓN: Cocina integral Sala Comedor Cuarto de lavado Medio baño PLANTA ALTA 3 recámaras 2 Baños PLUS - EXTRAS Buena Orientación Buena ubicación Estacionamiento privado techado Listo para para habitar Excelente ubicación UBICACIÓN Y ZONAS ALEDAÑAS: El desarrollo se ubica en el corazón de Providencia, cerca de Sao Paulo, Andares, Midtown, Plaza Patria, se encuentra cerca de diversos establecimientos comerciales, centros estudiantiles y Hospitales. ¡LISTO PARA ESCRITURAR! PRECIOS Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-RX1125,145640230,Publicado hace 78 días,150 m² tot.,150 m² cub.,2 baños,1 estac.,3 rec.,1 medio baño,26 años,Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 0,,Closets : 2,,,
18,Inm24,,01/04/2025,Departamento,82m²,2,2,venta,"ventaMN 5,194,386",,"C. Manuel López Cotilla,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.673947300000000,-103.361400000000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=7PaLzQHZVrQ5je91oDyEl_iibjo=&channel=rpfic-i24","Departamento en Venta, Col. Americana","Vive en la colonia más cool del mundo y disfruta del estilo de vida vibrante que solo la Colonia Americana puede ofrecerte. Este exclusivo departamento te coloca en el corazón de la ciudad, rodeado de restaurantes, bares, museos, parques y sitios icónicos como Paseo Chapultepec y el Templo Expiatorio. Ubicado en una torre con diseño inspirado en Nueva York, este espacio combina elegancia y funcionalidad. Disfruta de amenidades premium, como seguridad 24/7, rooftop con vistas impresionantes, bar con terraza, gimnasio, yoga deck, coworking, bici-puertos y hasta un pet park para tu mascota. El departamento cuenta con amplios ventanales y un diseño moderno con acceso controlado mediante tarjeta. Su distribución ofrece comodidad y estilo con balcón en la sala y habitaciones, cocina integral y recámara principal con walk-in closet. Además, tendrás la comodidad de dos cajones de estacionamiento. Si buscas una ubicación privilegiada y un hogar con todas las facilidades para tu día a día, este departamento es para ti. ¡Agenda tu visita!",Kaizen Real Estate,608F2Q,146029586,Publicado hace 33 días,82 m² tot.,82 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Elevador : 1; Caseta de guardia; Jacuzzi; Escuelas Cercanas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 11,Gimnasio; Internet/Wifi; Seguridad privada; Servicios básicos (agua/luz); Espacio de co-working,Closets : 1,Balcón(es) : 1,,
19,Inm24,,01/04/2025,Departamento,242m²,3,3,venta,"ventaMN 10,700,000","Mantenimiento MN 6,500","C. El Chaco,  Fraccionamiento Colomos Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.703702500000000,-103.386185200000000&zoom=16&markers=20.703702500000000,-103.386185200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=LKpY9v0bSPXE2NOHWVJhbtjn2ew=&channel=rpfic-i24","Departamento en Venta, Col. Colomos Providencia.","Este exclusivo penthouse de dos niveles ofrece un ambiente sofisticado y vistas panorámicas impresionantes desde cada rincón. Con una superficie generosa que incluye una amplia terraza privada en la azotea, este espacio está diseñado para quienes valoran el lujo y la privacidad. La planta baja está compuesta por un área social que integra a la perfección la sala y el comedor con acceso a un elegante balcón, ideal para disfrutar de momentos al aire libre. La planta alta te recibe con una habitación principal que se extiende hacia un balcón privado, brindando un refugio íntimo con acceso a una amplia terraza que tiene el potencial de expandirse, creando un espacio personal perfecto para relajarse o recibir visitas. Las amenidades de este penthouse incluyen una alberca rodeada de áreas de descanso, una terraza comunitaria equipada con mesas, y un recibidor con elegantes salas tipo lounge que aportan un ambiente de distinción y confort. Ubicado a unos pasos del Bosque Los Colomos, este hogar combina a la perfección la tranquilidad de la naturaleza con un estilo de vida moderno y sofisticado. Además, cuenta con todas las comodidades necesarias para disfrutar de una vida sin preocupaciones, como seguridad 24 horas, acceso a elevador y la posibilidad de personalizar ciertos espacios según tus necesidades, como la terraza de la planta alta. Este penthouse es ideal para aquellos que buscan una vida de lujo en un entorno privilegiado.",Kaizen Real Estate,5TGA4S,145431148,Publicado hace 104 días,242 m² tot.,242 m² cub.,3 baños,3 estac.,3 rec.,1 medio baño,10 años,Amueblado; Elevador : 1; Caseta de guardia; Alberca; Cuartos de servicio; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Ubicación : Frente; Frente a Parque,Internet/Wifi; Aire acondicionado; Seguridad privada,Bodega(s) : 1; Closets : 4,,,
20,Inm24,,01/04/2025,Departamento,198m²,3,2,venta,"ventaMN 9,300,000",,"Juan Palomar Y Arias 765,  Prados de Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.692193900842667,-103.394565041278042&zoom=16&markers=20.692193900842667,-103.394565041278042&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=FryCLrwWs1jy_1yHlC8wSUkJxUk=&channel=rpfic-i24",Departamento en Venta Prados Providencia,"Departamento en Preventa en Torre Latitud Providencia. Entrega 31 marzo 2024. Precio $51,600 x m2. Ubicado en 1er piso. Torre A. 198 m2. (188 m2 área privativa + 18 m2 terraza) Excelentes terminados. Sala – comedor, medio baño visitas. Cocina integral con barra granito. Cuarto de servicio con baño, área de lavado. Estar de TV. 03 recamaras, c/u con baño. Las 03 recamaras y la sala dan a una agradable terraza/balcón con vistas al área verde/cañada con árboles, 2 estacionamientos en sótano uno. Amenidades: Terrazas, Gimnasio equipado, Alberca techada, Lounge bar, SPA, salón de belleza, kids zone, Teen zone, área para mascotas y áreas verdes. Desarrollo de vanguardia construido por: Bosco Arquitectos.",Viterra Grupo Inmobiliario,I24-M-141837806,143630852,Publicado hace 335 días,197 m² tot.,198 m² cub.,3 baños,2 estac.,3 rec.,1 medio baño,A estrenar,,,,,,
21,Inm24,,01/04/2025,Departamento,113m²,2,1,venta,"ventaMN 6,998,000",,"Antofagasta, Providencia,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.702078300000000,-103.379754600000000&zoom=16&markers=20.702078300000000,-103.379754600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=4KrDG2084bWYdzgEp15f-Jy7Z-0=&channel=rpfic-i24","Departamento en Venta en Providencia, Guadalajara","Amplio y reservado departamento en venta, listo para ser habitado y decorado al gusto, agregándole un toque único y personal, en una torre con tan solo 11 departamentos, gozando de una excelente vista desde la terraza y brindando tranquilidad y seguridad SUPERFICIE: 113.40 DISTRIBUCIÓN Cocina con estufa Sala Comedor Cocina Baño completo Recámara principal con baño completo y closet Recamara secundaria Área de lavado AMENIDADES Roof Caseta Bodegas PET friendly PLUS - EXTRAS: Estacionamiento privado techado Está situada cerca del emblemático Bosque Los Colomos, uno de los pulmones verdes más importantes de Guadalajara Predomina la presencia de casas y departamentos de alto nivel, con arquitectura moderna y acabados de primera calidad. UBICACIÓN y ZONAS ALEDAÑAS: La zona de Colomos Providencia, ubicada en Guadalajara, Jalisco, es una de las áreas más exclusivas y codiciadas de la ciudad. A tan solo cuadras de Av. Patria y av. Américas ¡LISTO PARA ESCRITURAR! Mantenimiento: INCLUIDO PRECIOS Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-SF7339,145641750,Publicado hace 80 días,113 m² tot.,113 m² cub.,2 baños,1 estac.,2 rec.,,2 años,Escuelas Cercanas; Estado de conservación : Excelente,,Closets : 2,,,
22,Inm24,,01/04/2025,Departamento,110m²,2,3,venta,"ventaMN 7,198,000","Mantenimiento MN 3,300","Ottawa,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.704058600000000,-103.379374800000000&zoom=16&markers=20.704058600000000,-103.379374800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=MJL45wz10ncAXbNDEgxdIWTInws=&channel=rpfic-i24","Departamento en Venta en Providencia, Zona Financiera, Guadalajara","Exclusivo departamento en ""Livet Ottawa"", nuevo y listo para estrenar, ubicado en una de las mejores zonas de Guadalajara SUPERFICIE: 110.0 m2 DISTRIBUCIÓN: Amplia cocina con isla y bastante espacio de alacena. Espacio de sala, comedor. Terraza Baño completo de visitas que da servicio a la recámara secundaria Recamara secundaria con closet y balcón Recamara principal con balcón, walking closet y baño completo 3 Cajones de estacionamiento Bodega Piso 5 UBICACIÓN y ZONAS ALEDAÑAS: A unos pasos de Punto Sao Paulo zona financiera, Av. López Mateos, Av. Américas, a unos cuantos minutos del centro comercial Andares y las mejores escuelas de la ciudad. PLUS/EXTRAS: Acabados de lujo Ventanales de piso a techo en todas las áreas Preparaciones para aire acondicionado Pet Friendly Se puede rentar en Airbnb 2 elevadores AMENIDADES: Salas de junta Salón de juegos Salón de yoga Seguridad 24/7 circuito cerrado Lockers ¡LISTO PARA ESTRENAR! Mantenimiento: $3,300 pesos por mes. Orientación N-S PRECIO Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-RV8842,145272605,Publicado hace 134 días,110 m² tot.,110 m² cub.,2 baños,3 estac.,2 rec.,,A estrenar,Caseta de guardia; Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente,Seguridad privada; Espacio de co-working,Closets : 2,,,
23,Inm24,,01/04/2025,Departamento,158m²,2,2,venta,"ventaMN 10,500,000","Mantenimiento MN 6,710","C. Mar Egeo,  Country Club, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.703766500000000,-103.369208500000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=nY7GI0yOXwGzynjsMW3vuvr0Aag=&channel=rpfic-i24","Departamento en Venta, Col. Country Club","Imagina despertar cada día con una vista espectacular en el corazón del Country Club. Este departamento de 158 m² combina elegancia y confort en un espacio diseñado para disfrutar de cada momento. La distribución está pensada para brindar privacidad y funcionalidad, con dos recámaras perfectamente diseñadas, cada una con su propio baño completo, además de un medio baño para visitas. Sus amplios ventanales permiten la entrada de luz natural, realzando la amplitud de cada espacio y ofreciendo vistas inigualables, ademas, el departamento está equipado con aire acondicionado, asegurando confort en cualquier temporada del año. Para tu tranquilidad y comodidad, la propiedad incluye dos cajones de estacionamiento y una bodega privada, brindándote el espacio adicional que necesitas para almacenamiento. El edificio cuenta con gimnasio, casa club, área de coworking y seguridad 24/7, creando un entorno donde el lujo y la practicidad van de la mano. Ubicado en una de las zonas más exclusivas de la ciudad, rodeado de áreas verdes, restaurantes y con fácil acceso a vías principales, este departamento es una oportunidad única para quienes buscan una propiedad que lo tenga todo. No dejes pasar la oportunidad de conocer este increíble espacio. ¡Contáctanos y agenda tu visita hoy mismo!",Kaizen Real Estate,60B3QS,146100508,Publicado hace 24 días,158 m² tot.,158 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,6 años,Elevador : 1; Caseta de guardia; Cuartos de servicio; Escuelas Cercanas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente,Gimnasio; Aire acondicionado; Seguridad privada; Espacio de co-working,Bodega(s) : 1; Closets : 1,Balcón(es) : 1,,
24,Inm24,,01/04/2025,Departamento,60m²,2,1,venta,"ventaMN 3,800,000","Mantenimiento MN 3,200","Plan de San luis #2058,  Country Club, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.697502000000000,-103.368884500000000&zoom=16&markers=20.697502000000000,-103.368884500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=JY_7sJeUhUy7Tsmax6UBexqLtHU=&channel=rpfic-i24","Departamento en Venta en Lomas del Country, Guadalajara","Vive en las alturas con estilo y comodidad en Torre Yu – Guadalajara Este elegante departamento en el piso 20 de Torre Yu te ofrece una experiencia única a solo unos pasos de la zona financiera de Guadalajara. Disfruta de vistas panorámicas impresionantes de la ciudad, acabados modernos y un entorno lleno de confort. Características destacadas: -Cocina integral con encimeras de granito y tarjas de acero inoxidable -Tres balcones con vistas espectaculares y clósets espaciosos -Dos recámaras, la segunda con opción a estudio o despacho -Dos baños completos, funcionales y elegantes -Área integrada de sala y comedor - Ubicación privilegiada, con acceso por Plan de San Luis y Mar Rojo Más de 16 amenidades exclusivas para disfrutar al máximo: -Gimnasio totalmente equipado -Parque para mascotas -Rooftop con asadores y vistas impresionantes -Coworking con aire acondicionado -Sala de juegos y karaoke -Cine al aire libre -Zona infantil, fire pit y áreas sociales Contáctanos hoy mismo para más información y agenda tu visita. ¡Te encantará!",GRUPO INÉVITA,60GIFN,146248673,Publicado hace 3 días,60 m² tot.,60 m² cub.,2 baños,1 estac.,2 rec.,,A estrenar,Elevador : 1; Caseta de guardia; Escuelas Cercanas; Mascotas; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 20; Fecha disponible : inmediato; Ubicación : Frente; Closet,Gimnasio; Seguridad privada; Servicios básicos (agua/luz); Área de Juegos Infantiles; Espacio de co-working,Closets : 1; Salón de usos múltiples,Asador; Balcón(es) : 1; Estacionamientos,,
25,Inm24,,01/04/2025,Departamento,75m²,2,2,venta,"ventaMN 3,800,000",,"José Solorzano ,  Jardines de Guadalupe, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.703702200000000,-103.341309100000000&zoom=16&markers=20.703702200000000,-103.341309100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=clSSBNFaXmpwT4fQRTiBLh6bMT0=&channel=rpfic-i24","Departamento en Venta, Jardines Alcalde, Guadalajara","Torre de solo 4 departamentos listos para estrenar en Marzo del 2025 y hacer de tu proyecto de vida un nuevo hogar. Se encuentran en el perímetro de Calz. Independencia, Av. Normalistas, Circunvalación División del Norte y Federalismo en Guadalajara, Jalisco. SUPERFICIE: 65.65m2 + 9.89m2 de terraza y área de lavado Sala Comedor Cocina equipada 2 recámaras cada una con su closet 2 baños completos 2 cajones de estacionamiento Terraza y área de lavado DETALLES GENERALES DEL DESARROLLO: Estacionamientos techados SÍ cuenta con Elevador Fecha de Entrega marzo 2025 La habitabilidad la entregan en 3 semanas Escritura inmediata una vez entregada la habitabilidad. CARACTERÍSTICAS: Sistema de alarma contra incendios Circuito cerrado y cámaras de vigilancia Accesibilidad para adultos mayores y discapacitados Aire acondicionado Bodega Circuito cerrado Cocina equipada Pet friendly UBICACIÓN y ZONAS ALEDAÑAS: Ubicado cerca del Parque amarillo, Estadio Jalisco, Plaza de Toros y del Zoológico Guadalajara. ¡LISTOS EN MARZO DEL 2025! PRECIO Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-SQ6681,146045203,Publicado hace 29 días,75 m² tot.,75 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Escuelas Cercanas; Acceso discapacitados; Estado de conservación : Excelente,,Closets : 2,,,
