id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,Unnamed: 30,latitude,longitude
11,Inm24,Zapopan,01/04/2025,Departamento,180m²,2,1,venta,"ventaMN 6,490,000","Mantenimiento MN 1,000","Av. Ecónomos 6890,  Fraccionamiento Rinconada Del Parque, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.663421650000000,-103.447296600000001&zoom=16&markers=20.663421650000000,-103.447296600000001&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=kWJ7CLXVqKGX0QHqNgYg3vm6fZU=&channel=rpfic-i24","Departamento en Venta, Parque Metropolitano.","Departamento en Venta, Rinconada del parque a unos minutos del parque metropolitano. Características: Construcción: 180 m2 - 2 Recamaras. - 2 Baños completos. - Planta baja. - 1 cajón estacionamiento. $1000 pesos de mantenimiento. ?*Cambios de información o precios sin previo aviso. WIG: p64Kzqd",FINCA INMUEBLES,5PL8KA,142324810,Publicado hace más de 1 año,180 m² tot.,180 m² cub.,2 baños,1 estac.,2 rec.,,10 años,Cocina integral; Estado de conservación : Excelente,,,,,20.663422,-103.447297
12,Inm24,Zapopan,01/04/2025,Departamento,136m²,1,1,venta,"ventaMN 13,650,000","Mantenimiento MN 8,243","Av Paseo de los virreyes 45,  Puerta de Hierro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.707473500000000,-103.413284799999990&zoom=16&markers=20.707473500000000,-103.413284799999990&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=w2xuHqXpmnT5B479wP9DoyTpGKU=&channel=rpfic-i24",Departamento en Venta en Puerta de Hierro - Landmark,"Descubre una vida de lujo en el piso 20 de la Torre de Departamentos Landmark en la exclusiva colonia Puerta de Hierro. Este departamento te ofrece una vista panorámica incomparable de la Zona Diamante de Guadalajara. Con una recámara principal con closet y baño, una oficina insonorizada, medio baño para visitas, área de lavado, y cocina integral con barra de granito y suelo de mármol negro. Disfruta de la sala de TV con mueble fijo y las completas amenidades de Landmark, que incluyen alberca al aire libre, gimnasio, salón de yoga, ludoteca y más. Con una pista para jogging y un OXXO Smart en el sótano 2, tendrás todo lo que necesitas. Ubicado cerca de las mejores plazas comerciales, restaurantes y servicios de Guadalajara. ¡Haz de este departamento tu nuevo hogar de lujo!",SIERRA PROVIDENCIA,EB-PX8994,146033476,Publicado hace 30 días,150 m² tot.,136 m² cub.,2 baños,1 estac.,1 rec.,1 medio baño,3 años,Elevador : 1; Caseta de guardia; Alberca; Cuartos de servicio; Jacuzzi; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 20,Gimnasio; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles,Bodega(s) : 1; Estudio; Closets : 1; Salón de usos múltiples,Estacionamientos; Jardín Privado,,20.707473,-103.413285
13,Inm24,Zapopan,01/04/2025,Departamento,91m²,2,2,venta,"ventaMN 5,209,000",,"Periférico Norte 1066. Int. 606. Puerta del Valle. Zapopan Jal.,  Fraccionamiento Puerta del Valle, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.720133336300001,-103.424406180999994&zoom=16&markers=20.720133336300001,-103.424406180999994&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=zOryV8PXj-22G8jGAmmYoQDr3Aw=&channel=rpfic-i24","Departamento en Venta en Torre Zentral, Puerta del Valle","¡Moderno departamento en venta! en Torre ""Zentral"", con inmejorable ubicación entre la Zona Real y Puerta de Hierro.El departamento de arquitectura vanguardista, se ubica en el piso 6 de la torre 2 por lo que goza de bonitas vistas panorámicas al""skyline"" de Andares, cuenta con 91 M2 de construcción y 11 M2 de terraza, 2 recámaras, 2 baños y estacionamiento para 2 autos, por lo que es perfecto para persona soltera o pareja joven con un hijo. Magníficas amenidades y sistemas de seguridad integran el complejo: skyroof con terrazas, dos jacuzzis y gimnasio, en planta baja: hermoso jardín, pet park, alberca, jacuzzi, café ""Zentral"", ludoteca, seguridad 24/7 y sistema contra incendios. Convenientes vías de movilidad a pasos de distancia: Av. Acueducto, Periférico Nte., Paseo Valle Real, Servidor Público, Av.Patria, Paseo Royal Country, Universidad y Juan Palomar y Arias, facilitan el traslado hacia cualquier punto de la ciudad. Distribución:* Sala y comedor con balcón* Cocina integral* Cuarto de lavado* Recámara principal con balcón, vestidor y baño* Recámara secundaria con balcón y closet* Baño completo para visitas y recámara secundaria* Estacionamiento para 2 autos en sótano Amenidades:* Skyroof con terrazas para comer y 2 jacuzzis* Gimnasio* Alberca y jacuzzi en PB* Jardín y pet park* Ludoteca* Café ""Zentral""* Motor Lobby y recepción Seguridad del condominio:* Vigilancia 24/7* Circuito cerrado* Sistema contra incendios Muy cerca de todo:* Zona Financiera de Américas a 17 minutos* Andares y The Landmark a 10 minutos* Nuevo hospital Angeles Andares (próximamente) a 12 minutos* Hospital Puerta de Hierro Andares a 12 minutos* Colegio Cumbres San Javier a 2 minutos* Colegio Alpes San Javier a 15 minutos* TEC de Monterrey a 15 minutos* Club Atlas Colomos a 15 minutos",Viterra Grupo Inmobiliario,VAP6699777,145783083,Publicado hace 62 días,126 m² tot.,91 m² cub.,2 baños,2 estac.,2 rec.,,3 años,Alberca; Estado de conservación : Excelente,Gimnasio; Servicios básicos (agua/luz),Cuarto de juegos,,,20.720133,-103.424406
14,Inm24,Zapopan,01/04/2025,Departamento,192m²,2,2,venta,"ventaMN 9,500,000",,"Av. Paseo La Toscana 600,  Valle Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.723948000000000,-103.435091899999970&zoom=16&markers=20.723948000000000,-103.435091899999970&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=B96vdLkOIPcP56deOhQNi3OKuL8=&channel=rpfic-i24",Departamento en Venta en Zona Real,"Ubicado en el corazón de la Zona Real, el departamento en venta en Vitia La Toscana te ofrece una oportunidad única de vivir en un espacio exclusivo y de lujo. Este impresionante desarrollo familiar ha sido diseñado con acabados de alta gama, brindándote un hogar donde la comodidad y el estilo se combinan a la perfección. Este departamento, ubicado en el sexto piso, se destaca por su amplitud y diseño moderno. Con 2 recámaras espaciosas, te garantiza un lugar cómodo para descansar, mientras que los 2 baños completos y el medio baño adicional ofrecen toda la funcionalidad que tu familia necesita. Los acabados de lujo en cada rincón del hogar aseguran que cada detalle esté pensado para brindarte el máximo confort. Además, el desarrollo cuenta con una amplia gama de amenidades para que disfrutes de un estilo de vida único. Imagina relajarte en la alberca mientras disfrutas del sol, o mantenerte en forma en el gimnasio completamente equipado. Las terrazas sociales son ideales para convivir con amigos y familiares, creando momentos memorables. Para los profesionales que buscan un espacio tranquilo para trabajar, el área de coworking será el lugar perfecto. También, si buscas una conexión mente-cuerpo, la zona de yoga es ideal para equilibrar cuerpo y mente. La seguridad es una prioridad en Vitia La Toscana, por lo que podrás disfrutar de tranquilidad las 24 horas del día gracias a la vigilancia de seguridad. Además, si tienes hijos, la zona de juegos infantiles les permitirá divertirse en un entorno seguro y adecuado para su edad. Vivir en Vitia La Toscana no solo es una inversión en un lugar excepcional, sino una oportunidad para formar parte de una comunidad exclusiva en una de las zonas más privilegiadas de la ciudad. Con su excelente ubicación y sus completas amenidades, este departamento es la opción ideal para quienes buscan calidad de vida, confort y lujo. ¡No dejes pasar esta oportunidad única de vivir en el corazón de la Zona Real!",Columna Real Estate Agency,D-265,145750851,Publicado hace 65 días,192 m² tot.,192 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,5 años,Alberca; Cocina integral; Acceso discapacitados; Piso en el que se encuentra : 6,Gimnasio; Seguridad privada; Área de Juegos Infantiles; Espacio de co-working,Bodega(s) : 1; Salón de usos múltiples,,,20.723948,-103.435092
15,Inm24,Zapopan,01/04/2025,Departamento,55m²,1,1,venta,"ventaMN 2,940,000",,"Avenida de las Américas 405,  Loma Blanca, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.717808361777592,-103.389286365621273&zoom=16&markers=20.717808361777592,-103.389286365621273&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=fkrGtW_D_zQzqX3EdYf3KcsvpCk=&channel=rpfic-i24",Excelente Departamento Para Inversión,"Ref: 2 3 6 0 1 1 En el exclusivo desarrollo residencial de Loma Blanca, en Zapopan, Jalisco, se encuentra este hermoso departamento en preventa con fecha de entrega para mayo de 2025. Con una construcción de 55 m2, esta propiedad ofrece una distribución impecable con 1 recámara, 1 baño, sala y comedor, cocina equipada, closet, acabados de lujo y piso de cerámica. Además, cuenta con amenidades de primer nivel como área de juegos infantiles, gimnasio, alberca, salón de fiestas, área de lavandería, elevadores, caseta de vigilancia, jardín, área de eventos, puertas eléctricas, cancha de paddle, espacio de co-working, garaje, pet friendly, intercomunicador y seguridad privada. ¿Quieres invertir para rentar o habitar? ¡con atractivo precio de contado o cómodos pagos a plazos lo puedes lograr! Además de disfrutar de todas las comodidades que ofrece el desarrollo, los residentes de este departamento en Loma Blanca tienen fácil acceso a importantes zonas de interés cercanas, como los Centros Comerciales Plaza Andares y Patria, el Parque Metropolitano, Los Colomos y la Universidad Autónoma de Guadalajara, además del centro de Zapopan . Estas opciones garantizan una vida urbana dinámica y llena de actividades para toda la familia. En cuanto a las vías de acceso, se encuentra cerca de avenidas principales como Periférico, Avenida Vallarta y Avenida Patria, lo que facilita la movilidad en la ciudad y conecta rápidamente con otros puntos de interés. Además, la cercanía a estaciones de metro y metrobús brinda opciones de transporte público para desplazarse de manera cómoda y eficiente en Zapopan. ¡No pierdas la oportunidad de adquirir este excepcional departamento en una de las zonas más exclusivas de Jalisco!",iad Mexico,NEX-236011,145582860,Publicado hace 85 días,55 m² tot.,55 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,,,,,,20.717808,-103.389286
16,Inm24,Zapopan,01/04/2025,Departamento,143m²,2,2,venta,"ventaMN 16,650,000","Mantenimiento MN 8,600","Av. Empresarios #62,  Puerta de Hierro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.707864500000000,-103.414044100000000&zoom=16&markers=20.707864500000000,-103.414044100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=QilybX7fpEbtj7EZFTS0q9d8p34=&channel=rpfic-i24",Departamento Amueblado en Venta en Puerta de Hierro,"Vive en una de las torres de departamentos más exclusivas de Guadalajara que se encuentra en zona Andares. Ubicada a pocos metros de los centros comerciales Landmark y Andares, además de tener cerca también el Hospital Puerta de Hierro. Esta torre cuenta con seguridad 24/07 increíbles amenidades y un rooftop con increíbles vistas. El departamento cuenta con la siguiente distribución: • Recámara principal amueblada y con televisión incluida, además de contar con vestidor y baño completo y acceso a la terraza. • Recámara secundaria con baño completo, clóset y acceso a la terraza. • Medio baño para visitas. • Amplia sala con excelente iluminación y ventilación, además de muebles de la más alta calidad y acceso a la terraza. • Comedor para 6 personas con vajilla completa para disfrutar en familia o con amigos. • Cocina integral con los mejores electrodomésticos; incluye estufa, horno, refrigerador, microondas y lavavajillas. Cuenta también con una espaciosa barra desayunadora para 4 personas. • Cuarto de lavado equipado con centro de lavado. • Todo el departamento está equipado con aire acondicionado centralizado. • Ambas recámaras cuentan con cortinas translúcidas y blackout, la sala cuenta con cortinas translúcidas. • Incluye 2 cajones de estacionamiento en batería de amplio espacio. • Incluye una bodega de excelente tamaño para almacenamiento. (4.36 m2) Amenidades: • Planta baja: o Lobby o Salón de juegos infantiles o Salón de eventos para niños o Jardín con juegos infantiles • Piso 13: o Gimnasio o Business center o Alberca o Cocina y barra o Salón de usos múltiples o Salón de juegos o Alberca o Jacuzzi • Piso 26: o Gimnasio urbano o Área de asadores o Terrazas o Área para yoga o Vistas panorámicas La torre cuenta con seguridad 24/07 y elevador de carga.",GRUPO INÉVITA,5QI3M9,143049369,Publicado hace más de 1 año,143 m² tot.,143 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,A estrenar,Amueblado; Elevador : 4; Caseta de guardia; Alberca; Jacuzzi; Escuelas Cercanas; Mascotas; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 4; Fecha disponible : 10 meses; Closet,Gimnasio; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz),Bodega(s) : 1; Area de eventos; Closets : 1; Cuarto de juegos; Salón de usos múltiples; Sótano,Balcón(es) : 1,,20.707864,-103.414044
17,Inm24,Zapopan,01/04/2025,Departamento,101m²,2,3,venta,"ventaMN 6,190,000","Mantenimiento MN 3,000","Av. Ignacio L. Vallarta,  Fraccionamiento Camino Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.676812200000000,-103.412365900000000&zoom=16&markers=20.676812200000000,-103.412365900000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=5JpkaP9Jxqjzg3AGKqyvWsg8Sdo=&channel=rpfic-i24","Departamento en Venta en Av Ignacio L. Vallarta, Hotel Hard Rock, Zapopan","Exclusivo departamento en ""TORRE HARD ROCK"" amueblado, y listo para habitar, ubicado en una de las mejores zonas de Zapopan Jal. Este departamento se encuentra en uno de los hoteles más exclusivos del mundo, con impresionantes vistas panorámicas de la ciudad. Situado en una de las zonas de , ubicación inmejorable y acceso a diversas avenidas de la ciudad. Con un diseño moderno y elegante, el departamento cuenta con amplios espacios, techos altos. SUPERFICIE: 101m2 + 27m2 DISTRIBUCIÓN: Cocina integral con electrodomésticos Sala y comedor 3 baños completos Terraza con vista a Av. Vallarta Recámara principal con baño completo , vestidor 1 recamara secundaria, y área de lavado con baño completo 2 cajones de estacionamiento + bodega (en sótano) UBICACIÓN y ZONAS ALEDAÑAS:Se encuentra entre Av. Lázaro Cárdenas y Av. Vallarta, a 3 minutos de Av. México, y López Mateos, a una cuadra del hospital San José, centros comerciales a 5 minutos, templos, escuelas, centros culturales y hoteles de prestigio. PLUS/EXTRAS: Acabados de lujo Persianas eléctricas y cortinas ,aire acondicionado en todas las áreas, amueblado, este desarrollo cuenta con servicios de tiendas departamentales, salas de convenciones, restaurantes. AMENIDADES: Alberca y Gym Salón para eventos y convenciones Salas de junta Bar Seguridad 24/7 ¡LISTO PARA ESTRENAR! Mantenimiento: $3000 PRECIOS Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-RH8944,145931816,Publicado hace 44 días,101 m² tot.,101 m² cub.,2 baños,3 estac.,2 rec.,,6 años,Elevador : 2; Caseta de guardia; Alberca; Escuelas Cercanas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 6; Closet,Aire acondicionado; Seguridad privada,Area de eventos; Closets : 2,,,20.676812,-103.412366
18,Inm24,Zapopan,01/04/2025,Departamento,88m²,3,1,venta,"ventaMN 3,649,000",Mantenimiento MN 350,"Departamento en Venta en Av Tepeyac,  Prados Tepeyac, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.659953399999999,-103.410495199999999&zoom=16&markers=20.659953399999999,-103.410495199999999&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Y8qaX-diIGC31dJ4oOr-GViw5-0=&channel=rpfic-i24",Departamento en Venta en Av Tepeyac,"¡Departamento en venta en Torres Privadas sobre Av. Tepeyac!Ubicación privilegiada a solo 2 minutos de UNIVA Este excelente departamento se encuentra en una de las zonas más cómodas y conectadas de la ciudad, con acceso controlado mediante portón eléctrico para mayor seguridad y privacidad. Ubicado en el tercer piso de una torre privada, el inmueble cuenta con 88 m² de construcción, que sumando el espacio de estacionamiento techado llega a un total de 101.3 m². Distribución: 2 recámaras amplias Estudio que actualmente funciona como una tercera habitación Espaciosa sala y comedor con excelente iluminación natural Cocina integral funcional y bien distribuida Cuarto de lavado amplio, dentro del departamento Estacionamiento techado Ubicación inigualable: A solo 2 minutos de la UNIVA y muy cerca de vías principales como Av. Patria, Guadalupe y Lázaro Cárdenas. Además, se encuentra a pocos minutos de la Glorieta Chapalita, una de las zonas con más vida y servicios en Guadalajara. Ideal para familias pequeñas, estudiantes universitarios o inversionistas que buscan una propiedad con excelente plusvalía.",Piso 90,PAP6913405,146190644,Publicado hace 13 días,88 m² tot.,88 m² cub.,1 baño,1 estac.,3 rec.,,30 años,Cocina integral; Estado de conservación : Bueno,Area de lavandería; Servicios básicos (agua/luz),,,,20.659953,-103.410495
19,Inm24,Zapopan,01/04/2025,Departamento,208m²,3,2,venta,"ventaMN 13,800,000","Mantenimiento MN 6,255","Av. Central Guillermo González Camarena,  Fraccionamiento Puerta del Valle, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.722810582072842,-103.421845915838630&zoom=16&markers=20.722810582072842,-103.421845915838630&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=-Aj7ns9e_ObVBoDnw1m04S0nCVE=&channel=rpfic-i24","Departamento en Venta, Col. Puerta del Valle.","Descubre este espectacular departamento en venta en Puerta del Valle, una opción ideal para quienes buscan comodidad, exclusividad y una ubicación privilegiada. Con 208.53 m², este hogar te ofrece un diseño moderno y funcional con acabados de alta calidad. Cuenta con tres amplias recámaras, cada una con su propio baño completo. La principal destaca por su doble lavabo y clóset vestidor, mientras que las secundarias ofrecen un diseño práctico con clósets amplios. La cocina integral abierta está equipada con horno y estufa Mabe, microondas Whirlpool, espacio para lavavajillas y tarja doble, perfecta para quienes disfrutan cocinar y compartir momentos especiales. El área social del departamento es un verdadero lujo: un amplio espacio de sala y comedor con ventanales corredizos de lado a lado, brindando una iluminación natural excepcional y acceso a una hermosa terraza. Además, cuenta con living room, medio baño para visitas, aire acondicionado central, cuarto de lavado y cuarto de servicio con baño propio. Amenidades de primer nivel: gimnasio, ludoteca, biblioteca, social room, terraza bar y una alberca espectacular. Además, el edificio ofrece una ubicación estratégica cerca del Hospital San José Valle Real, escuelas, universidades, centros comerciales y un campo de golf. El complejo cuenta con 100 departamentos, cuatro por piso y cinco sótanos de estacionamiento. En la planta baja, disfrutarás de la comodidad de contar con tintorería, barbería, salón de belleza, florería y clases de baile sin salir de casa. ¡Vive con estilo y confort en uno de los desarrollos más exclusivos!",Kaizen Real Estate,60AICK,146086580,Publicado hace 25 días,,208 m² cub.,4 baños,2 estac.,3 rec.,1 medio baño,1 años,Elevador : 1; Caseta de guardia; Alberca; Cuartos de servicio; Escuelas Cercanas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Número de departamentos : 100,Gimnasio; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz),Closets : 1,Balcón(es) : 1,,20.722811,-103.421846
20,Inm24,Zapopan,01/04/2025,Departamento,49m²,1,1,venta,"ventaMN 3,530,000","Mantenimiento MN 1,445","Calzada Central  509,  Ciudad Granja, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.681738700000000,-103.445451300000000&zoom=16&markers=20.681738700000000,-103.445451300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=NUgKRHOeSlQ9opoWz5wh1OVSZEs=&channel=rpfic-i24","Departamento en Venta, Ciudad Granja, Zapopan","Departamento en VENTA , ubicado en Punto Panamericano una propuesta vanguardista y refinada que fusiona la dinámica vida urbana con la esencia natural distintiva de Ciudad Granja, en Guadalajara. Situado frente a la prestigiosa Universidad Panamericana, este proyecto se erige en una ubicación privilegiada, rodeado de una vibrante variedad de cafeterías, boutiques y restaurantes locales, creando así un ambiente enriquecedor y cosmopolita. NO INCLUYE MOBILIARIO.** Características: Piso 6 Construcción: 49.01 M2 Mantenimiento $1,445.50 - 1 Recamara - 1 Baño completo - 1 Bodega (sótano 2 ) - 1 Estacionamiento - Sala - Comedor - Cocina Amenidades: - Lobby - Roof Garden (piso 10) - Zona Packs (Bodega de uso común para resguardar temporalmente tu paquetería) - Área de Co Working - Relax Zone - Seguridad 24 hrs *Cambios de información o precios sin previo aviso. WIG: plXdq0i",FINCA INMUEBLES,5QP4EE,143239034,Publicado hace más de 1 año,49 m² tot.,49 m² cub.,1 baño,1 estac.,1 rec.,,1 años,Elevador : 1; Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente,Seguridad privada,,,,20.681739,-103.445451
21,Inm24,Zapopan,01/04/2025,Departamento,80m²,2,1,venta,"ventaMN 4,450,000",Mantenimiento MN 645,"Paseo Solares, Solares Residencial,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.727276700000000,-103.467276300000000&zoom=16&markers=20.727276700000000,-103.467276300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=OWyL7DBQj9EkP2f15d_J9O-pvkU=&channel=rpfic-i24","Departamento a Estrenar, Solares, Zapopan","Departamento en venta en Solares Residencial, Zona Real de Zapopan. Nuevo y listo para estrenar, cuenta con espectacular vista. Propiedad ideal para inversionistas, el departamento está acondicionado para ser lock-off . SUPERFICIE: 80.6 m2 DISTRIBUCIÓN: Cocina integral Sala y comedor Recámara principal con baño Recámara secundaria con baño , closet y cocineta( lock-off) Área de lavado UBICACIÓN y ZONAS ALEDAÑAS: A 5 minutos de Walmart Zona Real, a 8 minutos de Real Center, acceso al periférico a menos de 10 minutos, cuenta con todos los servicios cercanos como centros de estudio, gimnasios, gasolineras y centros comerciales. PLUS/EXTRAS: Preparación para aire acondicionado AMENIDADES: Circuito cerrado Área de terraza Roof top Área de asadores Área de yoga ¡LISTO PARA ESCRITURAR! PRECIO Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-QL5108,143806050,Publicado hace 317 días,80 m² tot.,80 m² cub.,2 baños,1 estac.,2 rec.,,A estrenar,Elevador : 1; Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 5,Seguridad privada,Closets : 1,,,20.727277,-103.467276
