id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios
11,Inm24,Gdl,abr-25,Terreno / Lote,505m²,,,venta,"ventaMN 14,200,000",,"Jesus Garcia,,  Villaseñor, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.689030400000000,-103.365825500000000&zoom=16&markers=20.689030400000000,-103.365825500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=KjskDIou_m2rjDsYwooD3xRqeis=&channel=rpfic-i24","Terreno en Venta en Jesús García, Guadalajara, Jalisco","Terreno ubicado en una zona céntrica y estratégica, rodeado de servicios, transporte público y acceso rápido a las principales vialidades de Guadalajara. Gran visibilidad en una avenida transitada, ideal para negocios que requieren presencia de esta. Potencial y usos: -Uso de Suelo: La propiedad cuenta con uso de suelo comercial y servicios de impacto bajo, lo que la hace ideal para oficinas, despachos, escuelas o centros de capacitación. -Oportunidad de Desarrollo: Según las regulaciones locales(CS2/42), este predio permite la edificación de una torre de 6 niveles , abriendo posibilidades para desarrollos verticales comerciales, mixtos o residenciales. Razones para invertir: -Versatilidad del Espacio: Amplios espacios adaptables para diferentes giros comerciales o institucionales. -Plusvalía Garantizada: Zona con alta demanda y crecimiento constante. -Oportunidad de Desarrollo: Potencial para construir un proyecto atractivo que impulse la rentabilidad de la propiedad. Planta Baja: -Cochera con capacidad para 8 autos . -2 oficinas privadas. -Bodega y Patio posterior versátil para diferentes necesidades. Planta Alta: -Área de recepción espaciosa -3 baños completos. -Salones amplios ideales para capacitaciones, escuelas o o coworking. -2 salas de juntas. -2 oficinas adicionales. -Cocina equipada Precio de venta: $14,200,000 pesos mexicanos (E) (D) ....................................................................................................................... La disponibilidad y precios quedan sujeto a cambios sin previo aviso Se aceptan pagos con créditos, estos quedan sujeto a cambios por motivos de montos variables Contamos con políticas de no discriminación *Para cualquier aclaración y/o quejas, por favor mandar mensaje al siguiente correo:@gmail.com * *Av., Santa Margarita #4099 Int. A-15 Plaza D-Lucca, Col. Santa Margarita, Zapopan, Jalisco. CP: Ver datos * *Tel: Ver datos 00 Horario de atención: Lunes a Viernes de 9:00 am a 6:00 pm, Sábados de 9:00 am a 1:00 pm.* Aviso de privacidad: **PIZARRO RESTREPO Y ASOCIADOS INMOBILIARIA S.A DE C.V de nombre comercial PRYA Grupo Inmobiliario, es responsable del uso y protección de sus datos personales, en este sentido y atendiendo las obligaciones legales establecidas en la Ley Federal de Protección de Datos Personales en Posesión de los Particulares, a través de este instrumento se informa a los titulares de los datos, la información que de ellos se recaba y los fines que se le darán a dicha información...** Consulta nuestro aviso de privacidad en nuestra página: Amenidades Exterior Facilidad para estacionarse Patio General Bodega Cocina equipada Oficina",PRYA grupo inmobiliario,EB-SD1649,145591370,Publicado hace 88 días,505 m² tot.,,,,,,9 años,Uso de suelo : MIXTO,
12,Inm24,Gdl,abr-25,Terreno / Lote,1m²,,,venta,"ventaMN 205,900,000",,"Barranquillas 2841,  Fraccionamiento Colomos Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.707390100000000,-103.384838400000000&zoom=16&markers=20.707390100000000,-103.384838400000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=HHT23at7ler2rRG9SEHe-f8Kr9U=&channel=rpfic-i24",Excelente Terreno Constructores,"TERRENO EN VENTA EN FRACCIONAMIENTO COLOMOS 88 METROS DE FRENTE X 81 DE FONDO , 7,100 METROS DE TERRENO USO DE SUELO : 014/RN/H2 Superficie terreno: 7,100 M² COS = 0.6 = 4,260 M² CUS = 1.8 = 12,780 M² ICUS = 1.8 = 12,780 M² CUS+ ICUS = 3.6 = 25,560 M² SE TIENE TRATRADO UN USO DE ICUS 5.7 QUE SE PONDRA COMO OBLIGACION EN EL CONTRATO CORRESPONDIENTE(17 PISOS )",SAN MICHEL BIENES RAICES,barranquillas,144726892,Publicado hace 207 días,7099 m² tot.,1 m² cub.,,,,,40 años,M&sup2; de frente : 81; M&sup2; de fondo : 88,
13,Inm24,Gdl,abr-25,Terreno / Lote,90m²,,,venta,"ventaMN 855,000",,"MARIA REYES 4687,  TetlAn, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.658136500000000,-103.271185200000000&zoom=16&markers=20.658136500000000,-103.271185200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=qfJl1oQOXus3fMcoU-aKlt7VtmQ=&channel=rpfic-i24",Terrenos en Tetlan Escritura Inmediata,"TERRENOS EN TETLAN A 1 CUADRA DE GIGANTES, A 3 CUADRAS DEL PARQUE SOLIDARIDAD, DENTRO DE UNA SECCIÓN CON PRIVADAS, FRENTE A LA FRACCIÓN HAY YA TORRES DE DEPARTAMENTOS, A 3 MINUTOS DE LA ESTACIÓN II DEL TREN, TENEMOS VARIAS OPCIONES, ESQUINAS O DENTRO DE PRIVADA $9,500 A $12,000 POR M2 EXCELENTE OPORTUNIDAD, VIAS DE ACCESO LAS PRIVADAS YA CUENTAN CON UNA PLAZA EN LA ESQUINA Y SE ESTAN DESARROLLANDO MAS TORRES CERCA DE LA ZONA OPORTUNIDAD DE ESQUINA CON FRENTE PARA DESARROLLADOR",DHR Inmobiliaria,TETLAN1,145530039,Publicado hace 96 días,90 m² tot.,,,,,,A estrenar,Forma del terreno : Plano,
14,Inm24,Gdl,abr-25,Terreno / Lote,859m²,,,venta,"ventaMN 23,900,000",,"Juan Manuel,  Fraccionamiento Residencial Juan Manuel, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.681976800000000,-103.391222400000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=rrjcNCjTcA54QbVFd5zri1vqb0A=&channel=rpfic-i24",Terreno (Propiedad a Demoler) Superficie 859 m²,"Propiedad a demoler a 2 cuadras de Av. Mexico. Precio $23,900,000 Superficie de terreno 859m2 Superficie de construcción 1,007m2 Frente 26m Fondo 38m COS .7 CUS 2.1 + ICUS .7 Total CUS 2.8",Urbania Inmobiliaria,5TM3G8,145587188,Publicado hace 89 días,859 m² tot.,,,,,,1 años,M&sup2; de frente : 26; M&sup2; de fondo : 398; Forma del terreno : Regular,
15,Inm24,Gdl,abr-25,Terreno / Lote,1277m²,,,venta,"ventaMN 14,000,000",,"Calle General Eulogio Parra,  Barrio El Retiro, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.687703800000001,-103.336865299999999&zoom=16&markers=20.687703800000001,-103.336865299999999&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=CHpOkfgl4vfmkLithZ54v125ReY=&channel=rpfic-i24",¡Excelente y Amplio Terreno en Venta en La Colonia El Retiro!,"¡Oportunidad única de adquirir este Terreno en Zona Centro de Guadalajara con gran potencial! Si buscas invertir en un Terreno con una ubicación privilegiada, esta es tu oportunidad Este Terreno, está ubicado en una Zona de alta demanda y Plusvalía, y es ideal para construir Proyecto Habitacional Vertical, Bodega, Comercio; y cuenta con todos los servicios y tiene fácil acceso a vías principales como La Calzada independencia, y muy cerca del Centro Universitario de Ciencias de la Salud y del Hospital Centro Médico de Occidente, lo que le da una amplia plusvalía al terreno. ¡Contáctanos par más información! WIG: pQdQgnQ",SIP Soluciones Integrales Patrimoniales,5OTNGQ,141744206,Publicado hace más de 1 año,1277 m² tot.,,,,,,20 años,Forma del terreno : Regular,
16,Inm24,Gdl,abr-25,Terreno / Lote,625m²,,,venta,"ventaMN 8,300,000",,"CALZADA DEL AGUILA 74,  Moderna, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.660045200000000,-103.353517000000000&zoom=16&markers=20.660045200000000,-103.353517000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=zzdS0Q5bTpr4DBlH23gW1vhl9O8=&channel=rpfic-i24",Terreno en Venta Calzada del Aguila Colonia Moderna Guadalajara,"FINCA EN EXCELENTE UBICACION, SE VENDE COMO TERRENO, ENTRE CIRCUNVALACION AGUSTIN YAÑEZ, NIÑOS HEROES, CALZADA INDEPENDENCIA SUR Y CALZADA FEDERALISMO, USO DE SUELO MIXTO, LIBRE DE GRAVAMEN, IDEAL PARA PROYECTO, CERCANO A CENTROS COMERCIALES, PARQUES, HOSPITALES, CENTROS DE TRABAJO, CENTROS DEPORTIVOS, ENTRE OTROS. SUPERFICIE: 625 M2 (18 M FRENTE X 37 M FONDO, 12 M EN LA PARTE POSTERIOR). USOS DE SUELO: ZONIFICACIÓN 127/RN/CS4/PB/GTD ÁREA DE RENOVACIÓN URBANA NÚMERO CIENTO VEINTISIETE, COMERCIO Y SERVICIOS IMPACTO ALTO PERÍMETRO B GENERADOR DE TRANSFERENCIA DE DERECHOS USOS PERMITIDOS H1, H2, H3, H4, H5, CS1, CS2, CS3, CS4, I1,I2, E2, E3, E4, E5, EA, ANP, PC, PRH USOS CONDICIONADOS I3, E1, RIE, RIS, RIT, ARN",JA BIENES INMUEBLES,5RT8K1,144160801,Publicado hace 277 días,625 m² tot.,,,,,,A estrenar,M&sup2; de frente : 18; M&sup2; de fondo : 37; Zona industrial; Uso de suelo : MIXTO,
17,Inm24,Gdl,abr-25,Terreno / Lote,912m²,,,venta,"ventaMN 19,000,000",,"Jesús García,  Guadalajara Centro, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.688976600000000,-103.350483700000000&zoom=16&markers=20.688976600000000,-103.350483700000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=VA46EATopX4DROht9zc6_U1AauI=&channel=rpfic-i24","Terreno en Venta con Uso de Suelo Mixto en Jesús García, Guadalajara Jalisco.","Terreno en Venta – Ubicación Privilegiada en el Centro de Guadalajara ¡Inversión única en una de las zonas con mayor crecimiento y plusvalía de Guadalajara! Este terreno de 913 m², ubicado en la colonia Centro, se encuentra frente al Parque Alcalde, en la calle Jesús García, con una cercanía inmejorable a puntos clave de la ciudad. Ubicación Estratégica: A solo 5 cuadras del Hospital Civil Viejo, ideal para proyectos relacionados con la salud y servicios. A 1 cuadra del Centro Universitario CUCSH, lo que lo hace perfecto para desarrollos comerciales o habitacionales para estudiantes y profesionales. A pocos metros de la Glorieta La Normal, con fácil acceso a transporte público y vialidades principales. Rodeado de comercios, escuelas, universidades, oficinas y zonas recreativas. Potencial y Uso de Suelo: ️ Uso de suelo mixto: Comercial, servicios y habitacional. ️ Ideal para desarrollar torres verticales, locales comerciales, oficinas o un proyecto de usos múltiples. ️ Zona de alta demanda y gran proyección de crecimiento. Este terreno representa una oportunidad excepcional para inversionistas y desarrolladores que buscan capitalizar una ubicación estratégica en el corazón de Guadalajara. Contáctanos hoy mismo y agenda una visita para conocer esta increíble oportunidad de inversión. .......................................................................................................... La disponibilidad y precios quedan sujeto a cambios sin previo aviso Se aceptan pagos con créditos, estos quedan sujeto a cambios por motivos de montos variables Contamos con políticas de no discriminación *Para cualquier aclaración y/o quejas, por favor mandar mensaje al siguiente correo:@gmail.com * *Av., Santa Margarita #4099 Int. A-15 Plaza D-Lucca, Col. Santa Margarita, Zapopan, Jalisco. CP: Ver datos * *Tel: Ver datos 00 Horario de atención: Lunes a Viernes de 9:00 am a 6:00 pm, Sábados de 9:00 am a 1:00 pm.* Aviso de privacidad: **PIZARRO RESTREPO Y ASOCIADOS INMOBILIARIA S.A DE C.V de nombre comercial PRYA Grupo Inmobiliario, es responsable del uso y protección de sus datos personales, en este sentido y atendiendo las obligaciones legales establecidas en la Ley Federal de Protección de Datos Personales en Posesión de los Particulares, a través de este instrumento se informa a los titulares de los datos, la información que de ellos se recaba y los fines que se le darán a dicha información...** Consulta nuestro aviso de privacidad en nuestra página:",PRYA grupo inmobiliario,EB-SN8810,146066029,Publicado hace 31 días,912 m² tot.,,,,,,A estrenar,Uso de suelo : MIXTO,
18,Inm24,Gdl,abr-25,Terreno / Lote,464m²,8,4,venta,"ventaMN 14,500,000",,"AV. Hidalgo 2040,  Arcos Vallarta, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.676811100000000,-103.383100600000000&zoom=16&markers=20.676811100000000,-103.383100600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=bYTN6v2qVwxHJKa1SEcsvS6bBnI=&channel=rpfic-i24",Terreno Para Proyecto Vertical - Casa Para Demoler,"Descubre el terreno perfecto para tu próximo proyecto vertical en Arcos Ladrón de Guevara Ubicado en Av. Hidalgo 2040, en una de las zonas más demandadas de Guadalajara, este inmueble es ideal para desarrolladores visionarios que buscan maximizar el potencial de su inversión. Con 400 m² de terreno, este espacio ofrece dimensiones ideales para un desarrollo vertical que combine diseño moderno y funcionalidad. La ubicación es estratégica, en pleno corazón de Arcos Ladrón de Guevara, garantiza una alta plusvalía, además de una conectividad excepcional con servicios, comercios y vías principales. Este entorno es perfecto para proyectos que apuestan por la calidad de vida y la comodidad urbana.",Columna Real Estate Agency,T-065,145408339,Publicado hace 110 días,400 m² tot.,464 m² cub.,4 baños,4 estac.,8 rec.,1 medio baño,50 años,,
19,Inm24,Gdl,abr-25,Terreno / Lote,447m²,,,venta,"ventaMN 18,000,000",,"Reforma #1691,  Ladrón de Guevara, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.680309500000000,-103.374410500000000&zoom=16&markers=20.680309500000000,-103.374410500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=kAL-bNhzZPH2hmPzyEYJd7czrrk=&channel=rpfic-i24","Terreno en Venta en Colonia Ladrón de Guevara, Guadalajara","Este terreno se ubica en el corazón de la colonia Ladrón de Guevara, zona céntrica de Guadalajara con excelentes vías de acceso como avenida Américas y avenida México, donde encontraras comercios, restaurantes y el colegio Costa Rica. El lugar perfecto para desarrolladores que quieren construir desde locales comerciales hasta una torre de departamentos. Si buscas una ubicación con potencial y plusvalía, ¡ésta es la opción!",GRUPO INÉVITA,5SQ5GD,144886993,Publicado hace 188 días,681 m² tot.,447 m² cub.,,,,,A estrenar,M&sup2; de frente : 15; M&sup2; de fondo : 45; Forma del terreno : Regular; Fecha disponible : inmediato,
20,Inm24,Gdl,abr-25,Terreno / Lote,649m²,,,venta,"ventaMN 26,500,000",,"Av. Circunvalación Agustín Yáñez ,  Arcos Vallarta, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.667394900000000,-103.377609200000000&zoom=16&markers=20.667394900000000,-103.377609200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=5s7nhlnMWqkEIrdwtg9HctU0McQ=&channel=rpfic-i24","Edificio en Venta en Arcos, Guadalajara","Edificio con excelente ubicación sobre Av. Circunvalación Agustín Yañez con uso de suelo mixto, ideal para oficinas, locales o torre de departamentos. SUPERFICIE: Construcción: 649.00 m2 Terreno: 645.00 m2 DISTRIBUCIÓN PLANTA BAJA: 7 consultorios 5 módulos Sala de espera 3 baños Patio DISTRIBUCIÓN PLANTA ALTA: Departamento con 2 recámaras, Sala, Comedor, Cocina, 1 baño completo, 1 medio baño, cuarto de lavar. 5 módulos, pasillo con baño. DISTRIBUCIÓN SEGUNDO NIVEL: 2 cuartos de servicio. PLUS/EXTRAS: Excelente ubicación Uso de suelo mixto UBICACIÓN y ZONAS ALEDAÑAS: Se encuentra entre la calle Francisco Javier Gamboa y la calle Calderón de la Barca a 1 km de la Glorieta Minerva y a 1 km de la Glorieta Niños Héroes. Se encuentra a 5 minutos de la colonia Americana y el Matute Remus. ¡LISTO PARA ESCRITURAR! Orientación: N-S PRECIO Y DISPONIBILIAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-QQ1221,144017935,Publicado hace 293 días,645 m² tot.,649 m² cub.,,,,,En construcción,,
21,Inm24,Gdl,abr-25,Terreno / Lote,804m²,,,venta,"ventaMN 28,169,400",,"Paseo DEL Valle 600, Colinas DE SAN Javier,  Fraccionamiento Colinas de San Javier, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.705671299999998,-103.396277799999992&zoom=16&markers=20.705671299999998,-103.396277799999992&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=bnXHkoeyMmUB6fPE2n-PY2h_DT8=&channel=rpfic-i24","Terreno en Venta Colinas de San Javier, Rinconada del Arroyo","¡Oportunidad única para vivir en uno de los más exclusivos domicilios de la ciudad! terreno en venta en el elegante   y arbolado condominio “Rinconada del Arroyo” el cual cuenta con extraordinaria ubicación en la zona más privilegiada de Guadalajara, el fraccionamiento Colinas de San Javier, el coto colinda con el bosque de Los Colomos, la iglesia de San Josemaría Escrivá de Balaguer y el colegio Liceo del Valle, además goza de cercanía de pocos minutos con la zona ejecutiva de Andares y la zona financiera de Américas.                                                                                                                                                      El terreno de 1,076.05 M2 de superficie es perfecto para la construcción de una moderna residencia de super lujo destinada  a empresario de muy alto nivel que requiera de privacidad ya que el condominio cuenta con solo 25 unidades privativas y estrictos controles y sistemas de seguridad.                                                                                                                             Un entorno sofisticado y convenientes vías de movilidad a cuadras de distancia: Av. Acueducto, Av. Patria, Av. Pablo Neruda, Alberta, Américas y Montevideo. Seguridad del condominio: * Caseta de ingreso controlado * Vigilancia 24/7 * Barda perimetral * Circuito cerrado Observaciones:                                                                                                                                                                             * En el condominio se cuenta con la opción de 3 terrenos adicionales en venta:                                                                                                               - Unidad privativa No. 1, sup. 800.92 M2                                                                                                                                      - Unidad privativa No. 2, sup. 802.76 M2                                                                                                                                      - Unidad privativa No. 4, sup. 804.84 M2 * Por temas de seguridad de los residentes, el interesado en adquirir alguna de las unidades privativas dentro de “Rinconada del Arroyo”, deberá sujetarse a los correspondientes protocolos de investigación y aprobación por parte del comité de seguridad y administrativo del condominio. Muy cerca de todo: * Bosque Los Colomos a 5 minutos                                                                                                                                                  * Iglesia San Josemaría Escrivá de Balaguer a 1 minuto * Plaza Patria y City Market a 7 minutos * Andares y The Landmark a 5 minutos * Plaza Pabellón a 2 minutos",Viterra Grupo Inmobiliario,VLA6323178,145466587,Publicado hace 103 días,804 m² tot.,804 m² cub.,,,,,A estrenar,,Seguridad privada
22,Inm24,Gdl,abr-25,Terreno / Lote,519m²,,,venta,"ventaMN 4,690,000",,"Calle Manuel Doblado,  Barrio San Juan de Dios, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.675970600000000,-103.331645900000000&zoom=16&markers=20.675970600000000,-103.331645900000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=cuI3wDtKwYTsnSJvFZLfMhnA1EA=&channel=rpfic-i24",Terreno en Venta en Excelente Zona Guadalajara,"Excelente oportunidad propiedad en venta como terreno en excelente zona, ideal para bodega o hacer torre de departamentos.",ADRIANA CARDENAS,NTP_18,67073945,Publicado hace más de 1 año,519 m² tot.,,,,,,50 años,,
23,Inm24,Gdl,abr-25,Terreno / Lote,621m²,,,venta,"ventaMN 24,840,000",,"MAR MARMARA 1838,  Country Club, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.704923900000000,-103.365216400000000&zoom=16&markers=20.704923900000000,-103.365216400000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=wOWIA0GQPeafIEKAvTcMjZYTry0=&channel=rpfic-i24",Country Club Super Ubicado,"Casa que se vende como terreno. Excelentes dimensiones. Amplias posibilidades de desarrollar. Esta colonia donde las oportunidades son escasas, quedó muy atractiva la ubicación al estar rodeada de varias avenidas y servicios. A unos pasos de dos parques y del Guadalajara Country Club. SUPERFICIE: 621 M2 TERRENO 15.50 METROS DE FRENTE 40 METROS DE FONDO *482 M2 CONSTRUCCIÓN",ALEJANDRA QUINTERO,CASAMARMARMARA,145694754,Publicado hace 76 días,621 m² tot.,,,,,,50 años,M&sup2; de frente : 15; M&sup2; de fondo : 40; Forma del terreno : Regular,
24,Inm24,Gdl,abr-25,Terreno / Lote,400m²,,,venta,"ventaMN 9,600,000",,"Manuel Avila Camacho 1800,  Niños Héroes, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.703972300000000,-103.361586000000000&zoom=16&markers=20.703972300000000,-103.361586000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=MEJdBtP6UlzOoUrcKg5HqJSfiUU=&channel=rpfic-i24",Terreno en Venta Sobre Av Ávila Camacho Guadalajara,"Terreno en venta sobre Ávila Camacho esquina con Agustín Melgar a solo 3 cuadras de Circunvalación Jorge Álvarez del Castillo, completamente plano y sin construcción, con varios tipos de uso de suelo, pues se encuentra a unos pasos de la línea 3 del tren ligero dentro de la áreas del plan de desarrollo de la ciudad lo que lo hace una excelente opción para constructores con excelente CUS e ICUS que le permite aprovechar el terreno al máximo. Llámenos para mayor información.!!! Precio y disponibilidad sujeto a cambios sin previo aviso",INVERCLASS GRUPO INMOBILIARIO,5TMR9H,145608587,Publicado hace 86 días,400 m² tot.,,,,,,A estrenar,M&sup2; de frente : 20; M&sup2; de fondo : 20; Forma del terreno : Regular; Uso de suelo : Mixto,
25,Inm24,Gdl,abr-25,Terreno / Lote,707m²,,,venta,"ventaMN 17,000,000",,"Topacio ,  Bosques de La Victoria, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.645077195208124,-103.394305769311530&zoom=16&markers=20.645077195208124,-103.394305769311530&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=qinJVyP97IUaYU6XPIZ9bVT1UzI=&channel=rpfic-i24","Terreno en Venta en Bosques de La Victoria, en Av Topacio","Excelente terreno bien ubicado en Av. Topacio, Col. Bosques de la Victoria; ya esta adaptado como terraza para realizar eventos, fiestas infantiles, reuniones, etc., cuenta con baños para hombres y mujeres, cocina, y mucho jardín. También es viable para edificar casa o departamentos. Esta en una bonita zona residencial. Citas llamar a los teléfonos 33 Ver datos y 33 Ver datos .",INMOBILIARIA TULUM,5R9OJ2,143635172,Publicado hace 338 días,707 m² tot.,,,,,2 medios baños,5 años,M&sup2; de frente : 15; M&sup2; de fondo : 47; Forma del terreno : Regular,
26,Inm24,Gdl,abr-25,Terreno / Lote,690m²,,,venta,"ventaMN 8,280,000",,"Camino Real 1455,  El Rosario, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.633774546730926,-103.323623222684460&zoom=16&markers=20.633774546730926,-103.323623222684460&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=nNsqQODhdlG_d83zuEkNv8WATtY=&channel=rpfic-i24","Terreno en Venta en Colonia El Rosario, Guadalajara","Terreno en venta en Colonia el Rosario Guadalajara. Ubicado en calle Camino Real 1437, a un costado de Coto Del Real, zona de densidad alta, buena ubicación en zona industrial, comercial y habitacional. Terreno Irregular en esquina. Superficie de 690 metros cuadrados $12,000 metro cuadrado Usos de Suelo. ZONIFICACIÓN 036/RN/H4 ÁREA DE RENOVACIÓN URBANA NÚMERO TREINTA Y SEIS, HABITACIONAL DENSIDAD ALTA USOS PERMITIDOS H1, H2, H3, H4, H5, CS1, I1, E1, E2, EA, ANP, PC, PRH USOS CONDICIONADOS CS2, I2, E3, RIE, RIS, RIT, ARN Mistretta Inmobiliaria. Asesoría legal, fiscal y financiera desde el inicio hasta el final. Contactanos: Oficina Ver datos 98 WA Business Ver datos 43",Mistretta Inmobiliaria S.A. de C.V.,CAMINOREAL,144813323,Publicado hace 196 días,690 m² tot.,,,,,,A estrenar,M&sup2; de frente : 30; M&sup2; de fondo : 20; Forma del terreno : Irregular,
27,Inm24,Gdl,abr-25,Terreno / Lote,1062m²,,,venta,"ventaMN 23,000,000",,"Colonias,  Moderna, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.666770000000000,-103.366220000000000&zoom=16&markers=20.666770000000000,-103.366220000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=vrymKKyGmzOMZU1AJ8hGgSSuSeM=&channel=rpfic-i24",Terreno Mixto Ideal Para Desarrollo Inmobiliario en Colonia Moderna,"Buscas el lugar ideal para tu próximo proyecto inmobiliario? Este terreno en la colonia Moderna Guadalajara, es la oportunidad que estabas esperando. Ubicado A 1.5 km del Mercado de Abastos. A 2 kilometros de La EXPO Guadalajara. Cercano a todos los servicios, escuelas, centros de trabajo, hospitales, farmacias, centros comerciales y accesos a Avenidas importantes como Mariano Otero, acceso cercano a Lázaro Cárdenas. Ubicación: Calle Colonias 725, entre Avenida España y Agustín Yañez. En el cuadrante de Circunvalación y Avenida Chapultepec Sur. MEDIDAS: Frente: 24 metros Fondo: 44 metros Superficie total: 1,062.52 USO DE SUELO: Mixto, ya se cuenta con Estudio de Geotecnia y Opinión Favorable de la Secretaria de Cultura. Ya cuenta con permiso de demolición. Agenda tu cita!! __",INVIERTE Y VIVE MX,5TACOT,145271549,Publicado hace 138 días,1062 m² tot.,1062 m² cub.,,,,,A estrenar,,
28,Inm24,Gdl,abr-25,Terreno / Lote,64m²,,,venta,"ventaMN 560,000",,"CALLE 4  COL FERROCARRIL,  Ferrocarril, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.644504100000000,-103.344827000000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=4QYzdeu4yndLVqdzAJy_Pu9mLn4=&channel=rpfic-i24",Terrenos en Venta en Colonia Ferrocarril,"Terrenos de oportunidad, en calle 4 Colonia Ferrocarril, ideales para la construcción de casa habitación, o comercial 3 predios 2 de ellos de 64m2 y uno más de 60m2, listos para escriturar.",EDITH SANTILLAN,C42169,145636831,Publicado hace 82 días,64 m² tot.,,,,,,50 años,,
29,Inm24,Gdl,abr-25,Terreno / Lote,477m²,,,venta,"ventaMN 10,800,000",,"RAMOS MILLAN 124,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.678233400000000,-103.367144800000000&zoom=16&markers=20.678233400000000,-103.367144800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=imIpGXFti9WutxYP3-fI9_VbNAE=&channel=rpfic-i24",Terreno en Venta en La Colonia Americana,"EXCELENTE PROPIEDAD EN VENTA LISTA PARA SER DESARROLLADA Ubicado en La Colonia Americana, una de las zonas más cosmopolitas de la ciudad, llena de vida, muy segura, con excelentes vialidades, movilidad y ciclovías. La ubicación del inmueble es excelente pues está a dos cuadras de Av. Chapultepec, la zona está en completo auge, rodeada de restaurantes, cafés, galerías, arbolada, amigable con los peatones y muy atractiva para los extranjeros. El inmueble es ideal para desarrollar un edificio residencial de departamentos, pues sus coeficientes lo permiten y la zona demanda ese tipo de vivienda. Inversionista y Desarrollador este inmueble es ideal para ti.",SUNTUO Boutique Inmobiliaria,5RQBPL,144082671,Publicado hace 286 días,477 m² tot.,477 m² cub.,,,,,A estrenar,Forma del terreno : Regular,
