Ciudad,Colonia,operacion,tipo_propiedad,n_propiedades,precio_min,precio_mediana,precio_media,precio_max,precio_std,precio_iqr,precio_skew_aprox,area_m2_min,area_m2_mediana,area_m2_media,area_m2_max,area_m2_std,area_m2_iqr,area_m2_skew_aprox,PxM2_min,PxM2_mediana,PxM2_media,PxM2_max,PxM2_std,PxM2_iqr,PxM2_skew_aprox,precio_rango,area_m2_rango,recamaras_min,recamaras_media,recamaras_max,estacionamientos_min,estacionamientos_media,estacionamientos_max,mantenimiento_media,clasificacion_mercado,precio_metodo,precio_representativo,area_m2_metodo,area_m2_representativo,PxM2_metodo,PxM2_representativo
Zap,Real del Bosque,Ven,Dep,3,2550000.0,2590000.0,2615333.3333333335,2706000.0,66158.05989362815,78000.0,0.3126539696512642,69.0,69.0,69.0,69.0,0.0,0.0,0.0,36956.52173913043,37536.23188405797,37903.381642512075,39217.391304347824,958.8124622264952,1130.434782608696,0.31265396965100006,156000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1500.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Real del Camichín 8469,Ven,Cas,2,3990000.0,3990000.0,3990000.0,3990000.0,0.0,0.0,0.0,90.0,90.5,90.5,91.0,0.5,0.5,0.0,43846.15384615384,44089.743589743586,44089.743589743586,44333.333333333336,243.58974358974956,243.58974358974956,0.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,800.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Real del Carmen,Ven,Dep,4,3770000.0,4825000.0,4680000.0,5300000.0,562538.8875446746,495000.0,-0.22322667166502486,75.0,85.0,87.75,106.0,11.840080236214618,15.25,0.20114473996118962,44811.32075471698,53006.944444444445,54039.6357442348,65333.333333333336,8426.696362100578,13953.419811320753,0.10613137835461191,1530000.0,31.0,1.0,1.5,2.0,1.0,1.3333333333333333,2.0,1625.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Real del Carmen Grand,Ven,Dep,2,3489814.0,5069907.0,5069907.0,6650000.0,1580093.0,1580093.0,0.0,76.0,143.0,143.0,210.0,67.0,67.0,0.0,31666.666666666668,38792.63596491228,38792.63596491228,45918.60526315789,7125.969298245613,7125.969298245611,0.0,3160186.0,134.0,1.0,1.5,2.0,1.0,1.5,2.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Reserva Real,Ven,Cas,9,20706294.0,25787140.0,30024937.0,65550000.0,13221027.375139507,5749717.0,0.30220293889582717,415.0,550.0,528.0,750.0,102.8623675921698,141.0,-0.2016461355123835,42978.566666666666,49300.7,55543.72535554568,87400.0,13663.068924711517,16803.217371103106,0.4307949249519294,44843706.0,335.0,3.0,5.111111111111111,7.0,3.0,5.222222222222222,7.0,7000.0,Premium,mediana_rango,30024937.0,mediana_rango,528.0,mediana_rango,55543.72535554568
Zap,Reserva Real,Ven,Dep,8,9100000.0,11450000.0,11856250.0,15200000.0,2213514.9508191715,3787500.0,0.17167811683566647,110.0,159.0,166.375,210.0,30.65916461679933,37.25,0.22501202798180367,60625.0,64968.56126416811,73460.42048590383,124090.90909090907,20261.83825936165,9597.851213089714,0.392037822256452,6100000.0,100.0,2.0,2.5,3.0,2.0,2.5,3.0,7510.0,Económico,mediana_rango,11856250.0,mediana_rango,166.375,mediana_rango,73460.42048590383
Zap,Residencial Chapalita,Ven,Cas,1,17735800.0,17735800.0,17735800.0,17735800.0,0.0,0.0,0.0,460.0,460.0,460.0,460.0,0.0,0.0,0.0,38556.086956521736,38556.086956521736,38556.086956521736,38556.086956521736,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Residencial Chapalita,Ven,Dep,1,7890000.0,7890000.0,7890000.0,7890000.0,0.0,0.0,0.0,185.0,185.0,185.0,185.0,0.0,0.0,0.0,42648.64864864865,42648.64864864865,42648.64864864865,42648.64864864865,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Residencial del Valle,Ven,Cas,1,3600000.0,3600000.0,3600000.0,3600000.0,0.0,0.0,0.0,112.0,112.0,112.0,112.0,0.0,0.0,0.0,32142.85714285714,32142.85714285714,32142.85714285714,32142.85714285714,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,400.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Residencial del Valle,Ven,Dep,1,3600000.0,3600000.0,3600000.0,3600000.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,60000.0,60000.0,60000.0,60000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12000.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Revolución,Ven,Cas,1,3500000.0,3500000.0,3500000.0,3500000.0,0.0,0.0,0.0,520.0,520.0,520.0,520.0,0.0,0.0,0.0,6730.769230769231,6730.769230769231,6730.769230769231,6730.769230769231,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Rinconadas de Zapopan,Ven,Cas,2,2190000.0,2195000.0,2195000.0,2200000.0,5000.0,5000.0,0.0,82.0,83.5,83.5,85.0,1.5,1.5,0.0,25764.70588235294,26296.987087517933,26296.987087517933,26829.26829268293,532.2812051649944,532.2812051649926,0.0,10000.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,330.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Rinconadas del Aire,Ven,Cas,1,1950000.0,1950000.0,1950000.0,1950000.0,0.0,0.0,0.0,69.0,69.0,69.0,69.0,0.0,0.0,0.0,28260.869565217392,28260.869565217392,28260.869565217392,28260.869565217392,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Rinconadas del Bosque,Ven,Cas,1,19250000.0,19250000.0,19250000.0,19250000.0,0.0,0.0,0.0,361.0,361.0,361.0,361.0,0.0,0.0,0.0,53324.09972299169,53324.09972299169,53324.09972299169,53324.09972299169,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,6.0,6.0,6.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Royal Country,Ven,Cas,9,12700000.0,25420935.0,22257134.0,29916882.0,6097976.118807015,11000000.0,-0.489155767495844,322.0,412.0,418.22222222222223,500.0,59.3329171853904,60.0,0.0988720536261652,35194.17475728155,53941.90871369295,53067.53201304256,70690.9725,12486.251677339078,25595.70621118012,-0.06602223633037484,17216882.0,178.0,3.0,4.555555555555555,6.0,2.0,4.666666666666667,6.0,2200.0,Medio,mediana_rango,22257134.0,mediana_rango,418.22222222222223,mediana_rango,53067.53201304256
Zap,San Bernardo,Ven,Cas,1,31850000.0,31850000.0,31850000.0,31850000.0,0.0,0.0,0.0,580.0,580.0,580.0,580.0,0.0,0.0,0.0,54913.79310344828,54913.79310344828,54913.79310344828,54913.79310344828,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,San Francisco,Ven,Cas,5,3180000.0,6250000.0,27690390.4,62908880.0,28754303.12203557,59593072.0,0.6669216804881479,100.0,160.0,252.0,480.0,164.24372134118246,320.0,0.5010072890433921,31800.0,39062.5,76834.56761904762,149650.17142857143,52257.183421067115,98460.16666666669,0.6465018228506961,59728880.0,380.0,3.0,4.4,6.0,1.0,3.4,6.0,600.0,Económico,mediana_rango,27690390.4,mediana_rango,252.0,mediana_rango,76834.56761904762
Zap,San Isidro Ejidal,Ven,Cas,1,1200000.0,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0,66.0,66.0,66.0,66.0,0.0,0.0,0.0,18181.81818181818,18181.81818181818,18181.81818181818,18181.81818181818,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,San Isidro Residencial,Ven,Cas,2,5400000.0,5597500.0,5597500.0,5795000.0,197500.0,197500.0,0.0,198.0,204.0,204.0,210.0,6.0,6.0,0.0,25714.285714285717,27490.981240981244,27490.981240981244,29267.676767676767,1776.6955266955247,1776.6955266955229,0.0,395000.0,12.0,4.0,4.0,4.0,2.0,2.0,2.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,San José del Bajío,Ven,Cas,1,3249000.0,3249000.0,3249000.0,3249000.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,17281.91489361702,17281.91489361702,17281.91489361702,17281.91489361702,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,San Juan de Ocotán,Ven,Cas,7,1300000.0,15950000.0,19381428.57142857,59990000.0,17702303.66652998,7975000.0,0.17946170183313315,80.0,330.0,403.57142857142856,996.0,272.9646011287686,190.5,0.24953384819318009,16250.0,42400.0,40820.63718811406,60230.92369477912,12660.248989711241,10351.505153114893,-0.11549581981092957,58690000.0,916.0,3.0,4.571428571428571,10.0,2.0,4.25,6.0,3000.0,Premium,mediana_rango,19381428.57142857,mediana_rango,403.57142857142856,mediana_rango,40820.63718811406
Zap,San Juan de Ocotán,Ven,Dep,5,2617000.0,3650000.0,3553800.0,4500000.0,630665.806905686,634000.0,-0.13643342453645876,42.0,90.0,80.4,100.0,21.143320458244016,22.0,-0.40610939280769304,39770.833333333336,43027.02702702703,46132.58794508795,62309.52380952381,8296.935941000045,4444.444444444438,0.3347860159669079,1883000.0,58.0,1.0,1.4,2.0,1.0,1.4,2.0,1100.0,Económico,mediana_rango,3553800.0,mediana_rango,80.4,mediana_rango,46132.58794508795
Zap,San Miguel de La Colina,Ven,Cas,1,8950000.0,8950000.0,8950000.0,8950000.0,0.0,0.0,0.0,213.0,213.0,213.0,213.0,0.0,0.0,0.0,42018.779342723006,42018.779342723006,42018.779342723006,42018.779342723006,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1200.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,San Miguel de La Colina,Ven,Dep,3,2760240.0,3954730.0,3736656.6666666665,4495000.0,724805.7433700579,867380.0,-0.24566048584312927,55.0,83.0,79.33333333333333,100.0,18.553226733434325,22.5,-0.1613638877817492,44950.0,47647.34939759036,47594.510405257395,50186.181818181816,2137.9887710334265,2618.0909090909117,-0.02017917828383337,1734760.0,45.0,1.0,1.6666666666666667,2.0,1.0,1.6666666666666667,2.0,1200.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,San Miguel de La Colina,Ven,Ofc,1,1700000.0,1700000.0,1700000.0,1700000.0,0.0,0.0,0.0,170.0,170.0,170.0,170.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,San Wenceslao,Ven,Cas,2,16490000.0,28220000.0,28220000.0,39950000.0,11730000.0,11730000.0,0.0,475.0,653.0,653.0,831.0,178.0,178.0,0.0,34715.78947368421,41395.199189309016,41395.199189309016,48074.60890493381,6679.409715624799,6679.409715624795,0.0,23460000.0,356.0,4.0,5.5,7.0,3.0,5.0,7.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa Ana Tepetitlán,Ven,Cas,25,1990000.0,4407000.0,5407605.28,24700000.0,4650303.516125058,1440000.0,0.2108225720266107,82.0,144.0,170.36,564.0,100.59975347882319,44.0,0.25673442483227465,13773.584905660377,30455.29090909091,30828.82507137853,63333.333333333336,9281.238636301894,5211.141789832713,0.039433016861512765,22710000.0,482.0,2.0,3.04,5.0,1.0,2.2,6.0,850.0,Premium,mediana_IQR,5407605.28,mediana_IQR,170.36,mediana_IQR,30828.82507137853
Zap,Santa Ana Tepetitlán,Ven,Dep,24,1590000.0,2770000.0,2729937.4583333335,5346499.0,744716.4147939681,739500.0,-0.052663033187305544,53.0,88.0,98.91666666666667,185.0,37.082022448740425,38.0,0.2881939996051826,14028.776978417269,30631.31313131313,30287.496022376024,52935.63366336634,9792.62368249508,13668.665974686748,-0.034370568520499745,3756499.0,132.0,1.0,2.0416666666666665,3.0,1.0,1.6666666666666667,2.0,750.0,Premium,mediana_IQR,2729937.458333333,mediana_IQR,98.91666666666669,mediana_IQR,30287.496022376024
Zap,Santa Ana Tepetitlán,Ven,Local comercial,1,3370000.0,3370000.0,3370000.0,3370000.0,0.0,0.0,0.0,131.0,131.0,131.0,131.0,0.0,0.0,0.0,25725.190839694656,25725.190839694656,25725.190839694656,25725.190839694656,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,,,,600.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa Catalina,Ven,Cas,2,5900000.0,9250000.0,9250000.0,12600000.0,3350000.0,3350000.0,0.0,266.0,278.0,278.0,290.0,12.0,12.0,0.0,22180.45112781955,32814.36349494425,32814.36349494425,43448.27586206896,10633.912367124703,10633.9123671247,0.0,6700000.0,24.0,3.0,3.5,4.0,2.0,3.0,4.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa Fe,Ven,Cas,8,5490000.0,14425000.0,14953750.0,23400000.0,7467074.289003693,14867500.0,0.06623750034769953,199.0,386.5,396.25,600.0,116.12574004069899,130.5,0.07853805605020554,18181.81818181818,30987.745098039217,36122.95168668474,55295.50827423168,12570.17730808449,20623.33094041637,0.38213827844450393,17910000.0,401.0,2.0,3.875,7.0,2.0,3.5714285714285716,4.0,5100.0,Premium,mediana_rango,14953750.0,mediana_rango,396.25,mediana_rango,36122.95168668474
Zap,Santa Fe,Ven,Dep,7,3766587.0,7400000.0,9085083.857142856,17200000.0,4892065.26339694,5834500.0,0.318901000037319,52.0,137.0,185.42857142857142,370.0,104.87387955179736,144.5,0.4275244228883673,26808.510638297877,55223.880597014926,53292.1818598269,72434.36538461539,13000.15304806466,8131.238866228276,-0.13756803562093767,13433413.0,318.0,1.0,2.0,3.0,1.0,2.4285714285714284,6.0,13230.0,Medio,mediana_rango,9085083.857142856,mediana_rango,185.42857142857144,mediana_rango,53292.1818598269
Zap,Santa Isabel,Ven,Cas,9,16000000.0,23000000.0,25060000.0,39950000.0,7524140.408637314,4790000.0,0.2581273767073144,260.0,472.0,496.0,940.0,186.53507266284626,172.0,0.12130382064263696,35714.28571428572,48484.84848484849,54521.11698608208,93846.15384615384,18811.837283233006,23359.823287462554,0.30252486424875624,23950000.0,680.0,3.0,3.888888888888889,5.0,3.0,4.25,7.0,2010.0,Premium,mediana_rango,25060000.0,mediana_rango,496.0,mediana_rango,54521.11698608208
Zap,Santa Isabel,Ven,Dep,1,6454820.0,6454820.0,6454820.0,6454820.0,0.0,0.0,0.0,167.0,167.0,167.0,167.0,0.0,0.0,0.0,38651.616766467065,38651.616766467065,38651.616766467065,38651.616766467065,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3000.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa Isabel,Ven,Terreno / Lote,1,27850000.0,27850000.0,27850000.0,27850000.0,0.0,0.0,0.0,862.0,862.0,862.0,862.0,0.0,0.0,0.0,32308.584686774942,32308.584686774942,32308.584686774942,32308.584686774942,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa Margarita,Ven,Cas,1,4190000.0,4190000.0,4190000.0,4190000.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,34916.666666666664,34916.666666666664,34916.666666666664,34916.666666666664,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa Margarita Residencial,Ven,Cas,4,2050000.0,2637500.0,2656250.0,3300000.0,507732.3975284618,841250.0,0.03198136735020527,43.0,103.5,94.5,128.0,35.83643397437864,58.0,-0.21749453752692294,23359.375,25865.3085443038,32057.381743082133,53139.53488372093,12214.849313682173,7571.127787385933,0.4390142321467493,1250000.0,85.0,1.0,2.0,4.0,1.0,1.0,1.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa Margarita Residencial,Ven,Dep,2,1200000.0,1775000.0,1775000.0,2350000.0,575000.0,575000.0,0.0,50.0,95.0,95.0,140.0,45.0,45.0,0.0,16785.714285714286,20392.857142857145,20392.857142857145,24000.0,3607.142857142857,3607.1428571428587,0.0,1150000.0,90.0,3.0,3.0,3.0,1.0,1.5,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa María del Pueblito,Ven,Dep,4,2852152.0,3364877.5,4043104.0,6590509.0,1521499.5441131424,1631905.5,0.3860411137107306,41.0,48.5,57.5,92.0,20.670026608594387,22.5,0.3770787905271794,67908.38095238095,70181.80820399112,69976.9911879169,71635.96739130435,1389.2469578204855,1756.7452793539123,-0.12767833540969223,3738357.0,51.0,1.0,1.5,2.0,1.0,1.25,2.0,40.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa Rita,Ven,Cas,3,16900000.0,21500000.0,21130000.0,24990000.0,3313075.107308415,4045000.0,-0.09118529618505737,460.0,460.0,490.0,550.0,42.42640687119285,45.0,0.5773502691785147,30727.272727272728,46739.13043478261,43930.83003952569,54326.086956521736,9836.697331562442,11799.407114624511,-0.2331034079484944,8090000.0,90.0,3.0,3.6666666666666665,5.0,3.0,5.0,6.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santa Rita,Ven,Dep,3,4750000.0,5580000.0,6276666.666666667,8500000.0,1608235.748334871,1875000.0,0.35369562700530566,90.0,95.0,110.66666666666667,147.0,25.77250904010361,28.5,0.49633428191091755,50000.0,57823.12925170068,56607.70975056689,62000.0,4973.793550386681,6000.0,-0.19952293094097254,3750000.0,57.0,2.0,2.0,2.0,1.0,1.6666666666666667,2.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Santillana,Ven,Cas,8,3100000.0,6300000.0,6877749.75,11135999.0,2346720.2410226036,1658999.75,0.23029392063924706,131.0,188.5,192.875,300.0,54.75955966769638,66.25,0.07473467265896025,20666.666666666668,36615.553888888884,35716.06053558071,45185.18518518518,7345.26632855938,7558.759874413918,-0.11454982703190981,8035999.0,169.0,3.0,3.125,4.0,1.0,2.0,3.0,1400.0,Medio,mediana_rango,6877749.75,mediana_rango,192.875,mediana_rango,35716.06053558071
Zap,Santillana,Ven,Dep,5,4100000.0,4750000.0,5560000.0,7500000.0,1386145.735483827,2450000.0,0.522662232522797,94.0,110.0,164.4,285.0,77.82184783208376,125.0,0.6252336656773184,26315.78947368421,37272.72727272727,37547.801477485045,50531.914893617024,8710.608357487588,12919.885791064826,0.028245311714252,3400000.0,191.0,2.0,2.4,3.0,2.0,2.2,3.0,3786.0,Económico,mediana_rango,5560000.0,mediana_rango,164.4,mediana_rango,37547.801477485045
Zap,Seattle,Ven,Cas,3,9750000.0,14440000.0,20730000.0,38000000.0,12360924.992356626,14125000.0,0.41548375200165794,270.0,292.0,535.6666666666666,1045.0,360.26502590299947,387.5,0.5522406726000263,36111.11111111111,36363.63636363636,40642.26742308934,49452.05479452055,6230.313389558203,6670.471841704712,0.5607242224683339,28250000.0,775.0,3.0,4.0,5.0,3.0,4.0,6.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Sendas,Ven,Cas,1,5100000.0,5100000.0,5100000.0,5100000.0,0.0,0.0,0.0,210.0,210.0,210.0,210.0,0.0,0.0,0.0,24285.714285714286,24285.714285714286,24285.714285714286,24285.714285714286,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Sendas,Ven,Dep,2,2570000.0,2835000.0,2835000.0,3100000.0,265000.0,265000.0,0.0,80.0,91.5,91.5,103.0,11.5,11.5,0.0,30097.087378640776,31111.043689320388,31111.043689320388,32125.0,1013.9563106796122,1013.9563106796122,0.0,530000.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Sendas Residencial G3,Ven,Cas,5,4300000.0,4300000.0,4378000.0,4500000.0,95582.42516278816,190000.0,0.7298969531184649,115.0,190.0,173.4,197.0,30.571882506643256,23.0,-0.48565839434120095,21827.41116751269,22631.57894736842,26402.3366585237,39130.434782608696,6559.413546479237,4092.361487912218,0.5141722203716992,200000.0,82.0,3.0,3.2,4.0,2.0,2.0,2.0,1176.6666666666667,Premium,mediana_rango,4378000.0,mediana_rango,173.4,mediana_rango,26402.3366585237
Zap,Sevilla,Ven,Cas,3,3390000.0,3400000.0,3530000.0,3800000.0,190962.47449870003,205000.0,0.5558398622517143,87.0,110.0,110.66666666666667,135.0,19.601587237318874,24.0,0.027769743712020005,28148.14814814815,30909.090909090908,32674.252099539455,38965.51724137931,4589.169427103884,5408.684546615579,0.314054231311489,410000.0,48.0,2.0,2.6666666666666665,3.0,1.0,1.6666666666666667,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Sin Nombre,Ven,Cas,13,2170000.0,15064999.0,20379896.076923076,69376228.0,16985845.63232346,14976799.0,0.3006260653772341,110.0,320.0,342.7692307692308,550.0,122.28727454151924,100.0,0.1788899899983804,19727.272727272728,48734.371875,52091.25641361579,126138.59636363636,25359.104291763342,15286.62528735632,0.12718076731439418,67206228.0,440.0,3.0,4.230769230769231,7.0,2.0,3.6153846153846154,7.0,2286.0,Económico,mediana_IQR,20379896.07692308,mediana_IQR,342.7692307692308,mediana_IQR,52091.25641361579
Zap,Sin Nombre,Ven,Dep,10,2942559.0,5300942.0,5619817.1,8000000.0,1306098.6512112666,1347946.5,0.2316145731056684,72.0,77.5,87.4,132.0,18.271288952889996,20.75,0.5140285764418882,37725.11538461538,65700.69063079776,65012.714266612675,88815.78947368421,12997.427110267889,11261.165282634043,-0.050215452690652605,5057441.0,60.0,1.0,2.0,3.0,1.0,1.6,2.0,2433.3333333333335,Económico,mediana_IQR,5619817.1,mediana_IQR,87.4,mediana_IQR,65012.71426661268
Zap,Soare Acantia I,Ven,Cas,15,6300000.0,7550000.0,7789666.666666667,9190000.0,885562.8467565447,1230000.0,0.2614608304681117,147.0,209.0,206.86666666666667,270.0,32.03095724798468,35.0,-0.06434387170773681,32812.5,37500.0,38159.28639112286,52380.95238095238,4838.239522274307,5437.916848828383,0.13164523216086504,2890000.0,123.0,3.0,3.4,4.0,2.0,2.142857142857143,3.0,1579.0,Premium,mediana_IQR,7789666.666666667,mediana_IQR,206.86666666666667,mediana_IQR,38159.28639112286
Zap,Soare II Coto2,Ven,Cas,13,6550000.0,8535000.0,8463769.23076923,9830000.0,813200.5291388563,635000.0,-0.08415674482984825,143.0,215.0,205.69230769230768,240.0,32.96474717350366,34.0,-0.27127590165249865,34125.0,40432.0987654321,42081.56880523193,59685.31468531468,7174.541954864294,3518.7153222364504,0.2208865128044912,3280000.0,97.0,3.0,3.076923076923077,4.0,2.0,2.0833333333333335,3.0,1325.0,Premium,mediana_IQR,8463769.23076923,mediana_IQR,205.69230769230768,mediana_IQR,42081.56880523193
Zap,Solares,Ven,Cas,23,6880000.0,8950000.0,9846608.47826087,18000000.0,2591568.909236187,3775499.0,0.338366611683644,177.0,250.0,261.0,470.0,64.80472339199545,70.5,0.1660096929515887,29664.17910447761,38259.10931174089,37807.31992570719,49400.0,4118.973187076788,5066.5214893617085,-0.10727400160820537,11120000.0,293.0,3.0,3.608695652173913,5.0,2.0,2.227272727272727,4.0,1273.75,Medio,mediana_IQR,9846608.47826087,mediana_IQR,261.0,mediana_IQR,37807.31992570719
Zap,Solares,Ven,Dep,16,2890000.0,4884406.0,4790407.0625,6149899.0,871506.0301066819,1285160.0,-0.10443310399531228,41.0,82.5,85.0,130.0,24.43358344574123,40.25,0.09906916014423685,42894.73684210526,57125.0,58813.058577138654,71747.23529411765,10323.716823498742,19644.94327802924,0.15832046898551727,3259899.0,89.0,1.0,1.9375,3.0,1.0,1.6666666666666667,2.0,3016.6666666666665,Premium,mediana_IQR,4790407.0625,mediana_IQR,85.0,mediana_IQR,58813.058577138654
Zap,Solares,Ven,Terreno / Lote,1,11905000.0,11905000.0,11905000.0,11905000.0,0.0,0.0,0.0,167.0,167.0,167.0,167.0,0.0,0.0,0.0,71287.4251497006,71287.4251497006,71287.4251497006,71287.4251497006,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,1355.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Solares Althea,Ven,Cas,2,6800000.0,6975000.0,6975000.0,7150000.0,175000.0,175000.0,0.0,192.0,192.0,192.0,192.0,0.0,0.0,0.0,35416.666666666664,36328.125,36328.125,37239.583333333336,911.4583333333358,911.458333333343,0.0,350000.0,0.0,4.0,4.0,4.0,2.0,2.5,3.0,1688.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Solares Antara,Ven,Cas,11,6800000.0,7900000.0,8143636.363636363,9300000.0,663753.414334964,750000.0,0.3499765923462018,144.0,208.0,203.45454545454547,240.0,30.42834694032295,39.5,-0.14243037482684315,32041.666666666668,38106.796116504855,41217.10235717218,64583.333333333336,9074.649472628354,4322.370062876391,0.3267961644709287,2500000.0,96.0,3.0,3.6363636363636362,5.0,2.0,2.1818181818181817,3.0,1818.0,Medio,mediana_IQR,8143636.363636363,mediana_IQR,203.45454545454547,mediana_IQR,41217.10235717218
Zap,Solares Antara,Ven,Dep,3,3950000.0,4450000.0,4789314.333333333,5967943.0,858049.7850421552,1008971.5,0.3228821891876888,80.0,85.0,99.0,132.0,23.423634787681152,26.0,0.48800932204601394,45211.68939393939,46470.58823529412,49102.42587641117,55625.0,4640.702997856683,5206.655303030304,0.46305192047865484,2017943.0,52.0,1.0,2.0,3.0,1.0,1.6666666666666667,2.0,690.6666666666666,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Solares Aveira,Ven,Cas,1,11500000.0,11500000.0,11500000.0,11500000.0,0.0,0.0,0.0,310.0,310.0,310.0,310.0,0.0,0.0,0.0,37096.77419354839,37096.77419354839,37096.77419354839,37096.77419354839,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1800.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Sole Real,Ven,Cas,1,25000000.0,25000000.0,25000000.0,25000000.0,0.0,0.0,0.0,321.0,321.0,321.0,321.0,0.0,0.0,0.0,77881.6199376947,77881.6199376947,77881.6199376947,77881.6199376947,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,7.0,7.0,7.0,4100.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Sole Real,Ven,Dep,4,3150000.0,4440000.0,4507500.0,6000000.0,1079661.405256296,1522500.0,0.05414356248251069,43.0,77.0,77.75,114.0,25.907286619790966,31.25,0.025070902342989466,52631.57894736842,57629.95896032832,60286.82770537836,73255.81395348837,7763.195518159286,5571.585427316582,0.2963877210553016,2850000.0,71.0,1.0,1.25,2.0,1.0,1.0,1.0,2000.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
