id,PaginaWeb,Ciudad,Fecha_Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Sep25_59c324e4,Inm24,Zap,01/09/2025,Cas,192.0,4.0,2.0,Ven,4800000.0,,Alicante,-103.410373,20.786614,32.0,4.5,0,25000.0
Sep25_2d825082,Inm24,Zap,01/09/2025,Cas,253.0,3.0,2.0,Ven,8800000.0,,Victoria,-103.40286,20.644363,,2.5,15,34782.608695652176
Sep25_1af5bcd9,Inm24,Zap,01/09/2025,Cas,350.0,4.0,3.0,Ven,11950000.0,,Prados Tepeyac,-103.41289,20.65691,65.0,4.5,,34142.857142857145
Sep25_cd9fc755,Inm24,Zap,01/09/2025,Cas,128.0,3.0,,Ven,3550000.0,,Viveros del Valle,-103.435282,20.749419,36.0,3.5,18,27734.375
Sep25_a3438193,Inm24,Zap,01/09/2025,Cas,451.0,6.0,3.0,Ven,11950000.0,,Victoria,-103.399442,20.640781,,6.5,15,26496.674057649667
Sep25_8bd0d800,Inm24,Zap,01/09/2025,Cas,250.0,5.0,3.0,Ven,8750000.0,,Base Aérea Militar No 5,-103.467172,20.727564,34.0,4.0,5,35000.0
Sep25_ee726a08,Inm24,Zap,01/09/2025,Cas,212.0,4.0,2.0,Ven,6900000.0,1584.0,Maple Coto 1,-103.426858,20.78823,80.0,3.0,0,32547.169811320753
Sep25_c967021d,Inm24,Zap,01/09/2025,Cas,290.0,6.0,2.0,Ven,14890000.0,,Victoria,-103.400265,20.643745,225.0,5.0,0,51344.8275862069
Sep25_da511550,Inm24,Zap,01/09/2025,Cas,232.0,4.0,3.0,Ven,9000000.0,,Valle Imperial,-103.432439,20.787572,69.0,3.0,1,38793.10344827586
Sep25_6e0b9087,Inm24,Zap,01/09/2025,Cas,237.0,4.0,5.0,Ven,10950000.0,,Canteras del Centinela,-103.382606,20.763159,106.0,3.0,39,46202.53164556962
Sep25_59f52b10,Inm24,Gdl,01/09/2025,Cas,384.0,5.0,2.0,Ven,8690000.0,,Providencia 4a Sección,-103.391721,20.696043,,3.5,40,22630.208333333332
Sep25_53fa67c0,Inm24,Zap,01/09/2025,Cas,95.0,3.0,1.0,Ven,3300000.0,,De La Azalea,-103.384709,20.734138,178.0,1.5,25,34736.84210526316
Sep25_618a5aaf,Inm24,Zap,01/09/2025,Cas,246.0,4.0,2.0,Ven,6790000.0,,Bosques Vallarta,-103.473358,20.717978,110.0,5.0,4,27601.62601626016
Sep25_5f195bf2,Inm24,Zap,01/09/2025,Cas,130.0,3.0,2.0,Ven,3890000.0,450.0,Canteras del Centinela,-103.384362,20.761734,11.0,3.0,18,29923.076923076922
Sep25_b2be8061,Inm24,Zap,01/09/2025,Cas,877.0,7.0,2.0,Ven,11300000.0,,Pinar de La Venta,-103.53056,20.72951,9.0,7.5,30,12884.834663625998
Sep25_c22b0d2b,Inm24,Zap,01/09/2025,Cas,250.0,3.0,3.0,Ven,8400000.0,,Valle Imperial,-103.432439,20.787572,67.0,3.0,1,33600.0
Sep25_ec88fea5,Inm24,Zap,01/09/2025,Cas,400.0,4.0,4.0,Ven,16990000.0,1800.0,Desconocida,-103.481166,20.707021,,5.0,4,42475.0
Sep25_d4921645,Inm24,Zap,01/09/2025,Cas,143.0,3.0,,Ven,3690000.0,,Centro,-103.386966,20.726207,106.0,1.0,60,25804.195804195806
Sep25_1bca4278,Inm24,Zap,01/09/2025,Cas,240.0,3.0,2.0,Ven,4750000.0,,Valle Imperial,-103.440154,20.776203,,2.5,1,19791.666666666668
Sep25_eb71e6aa,Inm24,Zap,01/09/2025,Cas,550.0,4.0,4.0,Ven,39990000.0,3972.0,Sin Nombre,-103.433686,20.703767,123.0,6.0,7,72709.09090909091
Sep25_21bb8364,Inm24,Zap,01/09/2025,Cas,299.0,4.0,2.0,Ven,9800000.0,1000.0,Fontee,-103.468453,20.727915,277.0,5.0,0,32775.91973244147
Sep25_a77b6933,Inm24,Zap,01/09/2025,Cas,500.0,5.0,4.0,Ven,33250999.0,,Atlas Colomos,-103.402417,20.716504,4.0,5.5,0,66501.998
Sep25_62348ba2,Inm24,Zap,01/09/2025,Cas,112.0,3.0,2.0,Ven,3460000.0,,Santa Ana Tepetitlán,-103.44534,20.614561,20.0,3.0,0,30892.85714285714
Sep25_d5c8883b,Inm24,Zap,01/09/2025,Cas,200.0,2.0,1.0,Ven,3900000.0,,Loma Bonita Ejidal,-103.405649,20.627543,80.0,2.5,10,19500.0
Sep25_97d9de39,Inm24,Zap,01/09/2025,Cas,220.0,4.0,3.0,Ven,4570000.0,,Tabachines,-103.368695,20.739139,76.0,3.5,6,20772.727272727272
Sep25_18bdd1d9,Inm24,Zap,01/09/2025,Cas,323.0,3.0,6.0,Ven,3600000.0,,Miguel Hidalgo,-103.339237,20.747396,130.0,4.0,24,11145.510835913312
Sep25_7de300f2,Inm24,Zap,01/09/2025,Cas,140.0,4.0,2.0,Ven,4950000.0,,La Joya,-103.445586,20.611989,3.0,3.0,0,35357.142857142855
Sep25_823521a4,Inm24,Zap,01/09/2025,Cas,380.0,4.0,3.0,Ven,14000000.0,,Las Fuentes,-103.424553,20.623943,,4.5,44,36842.10526315789
Sep25_a383cfba,Inm24,Gdl,01/09/2025,Cas,430.0,6.0,4.0,Ven,14000000.0,,Vallarta Norte,-103.386844,20.676526,219.0,4.5,50,32558.13953488372
Sep25_0d62f9b7,Inm24,Zap,01/09/2025,Cas,414.0,3.0,2.0,Ven,8200000.0,,Ciudad Bugambilias,-103.444238,20.599843,28.0,3.5,0,19806.763285024153
Sep25_3fe151e5,Inm24,Zap,01/09/2025,Cas,500.0,5.0,4.0,Ven,30575999.0,,Valle Real,-103.447018,20.724183,15.0,5.5,0,61151.998
Sep25_251d3c3c,Inm24,Zap,01/09/2025,Cas,170.0,3.0,2.0,Ven,3850000.0,,Colina de Los Belenes,-103.37496,20.744761,169.0,2.5,0,22647.058823529413
Sep25_ed73c1bd,Inm24,Zap,01/09/2025,Cas,522.0,4.0,2.0,Ven,24900000.0,,Valle Real,-103.436884,20.728251,166.0,3.0,30,47701.14942528736
Sep25_79e7724c,Inm24,Zap,01/09/2025,Cas,133.0,3.0,2.0,Ven,3450000.0,,Guadalajarita,-103.399482,20.713892,319.0,1.5,1,25939.84962406015
Sep25_23fd7ce8,Inm24,Zap,01/09/2025,Cas,250.0,3.0,2.0,Ven,10392999.0,,Solares,-103.463408,20.726667,48.0,3.5,0,41571.996
Sep25_a92836de,Inm24,Zap,01/09/2025,Cas,276.0,4.0,3.0,Ven,7100000.0,1000.0,Atemajac del Valle,-103.360209,20.719212,11.0,3.5,5,25724.63768115942
Sep25_cc84f67f,Inm24,Zap,01/09/2025,Cas,691.0,4.0,4.0,Ven,12500000.0,,Pinar de La Venta,-103.526811,20.720764,,6.5,15,18089.72503617945
Sep25_b26df81f,Inm24,Zap,01/09/2025,Cas,208.0,4.0,2.0,Ven,7990000.0,,Lomas de Guadalupe,-103.417479,20.667744,72.0,3.0,25,38413.46153846154
Sep25_39323ba1,Inm24,Zap,01/09/2025,Cas,526.0,3.0,3.0,Ven,12500000.0,,Ciudad Bugambilias,-103.444815,20.603119,,4.0,1,23764.25855513308
Sep25_821ae523,Inm24,Gdl,01/09/2025,Cas,405.0,6.0,3.0,Ven,13650000.0,,Italia Providencia,-103.378247,20.696892,169.0,6.0,1,33703.7037037037
Sep25_48c3f568,Inm24,Zap,01/09/2025,Cas,389.0,4.0,4.0,Ven,11450000.0,,Chapalita de Occidente,-103.425905,20.656672,,5.0,40,29434.447300771208
Sep25_75793ce4,Inm24,Zap,01/09/2025,Cas,450.0,4.0,4.0,Ven,16400000.0,,Ciudad Bugambilias,-103.446905,20.60249,73.0,3.0,1,36444.444444444445
Sep25_d6412e39,Inm24,Zap,01/09/2025,Cas,61.0,2.0,1.0,Ven,1800000.0,,Parques de Tesistán,-103.470545,20.794119,261.0,1.5,4,29508.196721311477
Sep25_108b5686,Inm24,Zap,01/09/2025,Cas,96.0,4.0,2.0,Ven,4767000.0,,Mirador de San Isidro,-103.394569,20.764145,47.0,3.5,0,49656.25
Sep25_7f3ada49,Inm24,Zap,01/09/2025,Cas,97.0,2.0,1.0,Ven,2280000.0,,El Bosque,-103.381808,20.757716,,1.5,13,23505.154639175256
Sep25_c4fef002,Inm24,Zap,01/09/2025,Cas,168.0,4.0,1.0,Ven,2495000.0,,Arenales Tapatíos,-103.467347,20.634826,14.0,4.0,,14851.190476190477
Sep25_f983a8ea,Inm24,Gdl,01/09/2025,Cas,351.0,3.0,3.0,Ven,13140000.0,,Santa Rita,-103.400406,20.684607,,3.5,5,37435.89743589744
Sep25_516d3c62,Inm24,Zap,01/09/2025,Cas,560.0,5.0,6.0,Ven,28900000.0,,Puerta Las Lomas,-103.436384,20.706557,72.0,6.0,0,51607.142857142855
Sep25_cb2f3dc4,Inm24,Zap,01/09/2025,Cas,880.0,3.0,4.0,Ven,20000000.0,,Ciudad Bugambilias,-103.472445,20.609197,,3.5,18,22727.272727272728
Sep25_7a709467,Inm24,Zap,01/09/2025,Cas,160.0,3.0,2.0,Ven,3995000.0,,Mariano Otero,-103.45025,20.62988,91.0,2.5,15,24968.75
Sep25_fea7701c,Inm24,Zap,01/09/2025,Cas,580.0,3.0,4.0,Ven,31850000.0,,San Bernardo,-103.411405,20.705148,,3.5,5,54913.793103448275
Sep25_ffc6a06b,Inm24,Zap,01/09/2025,Cas,160.0,3.0,2.0,Ven,6650000.0,,Soare Acantia I,-103.470793,20.731247,97.0,2.5,0,41562.5
Sep25_039f69fc,Inm24,Zap,01/09/2025,Cas,368.0,3.0,6.0,Ven,16500000.0,,Chapalita de Occidente,-103.424373,20.660788,0.0,4.5,20,44836.95652173913
Sep25_e8b50d7f,Inm24,Zap,01/09/2025,Cas,300.0,3.0,3.0,Ven,11819999.0,,Desconocida,-103.474983,20.729974,164.0,3.5,0,39399.996666666666
Sep25_703e45e7,Inm24,Zap,01/09/2025,Cas,186.0,3.0,2.0,Ven,4750000.0,,Alicante,-103.411223,20.788753,,2.5,0,25537.63440860215
Sep25_db899833,Inm24,Zap,01/09/2025,Cas,190.0,3.0,2.0,Ven,6850000.0,,Base Aérea Militar No 5,-103.466698,20.727448,41.0,2.5,15,36052.63157894737
Sep25_b5dd7911,Inm24,Zap,01/09/2025,Cas,127.0,4.0,2.0,Ven,3787000.0,,Girasoles Elite,-103.424089,20.74177,21.0,3.0,21,29818.897637795275
Sep25_399fb163,Inm24,Zap,01/09/2025,Cas,157.0,3.0,2.0,Ven,4200000.0,800.0,Bosques del Centinela,-103.379668,20.752977,60.0,2.5,15,26751.5923566879
Sep25_ca8bbfee,Inm24,Zap,01/09/2025,Cas,290.0,4.0,2.0,Ven,8900000.0,,Jardines Universidad,-103.424665,20.685534,131.0,4.0,30,30689.655172413793
Sep25_eb5ef082,Inm24,Zap,01/09/2025,Cas,126.0,4.0,2.0,Ven,3900000.0,750.0,Guadalajara (Technology Park),-103.48459,20.725508,86.0,3.5,,30952.380952380954
Sep25_aab38e45,Inm24,Zap,01/09/2025,Cas,250.0,4.0,2.0,Ven,2800000.0,,Ampliación Santa Lucia,-103.500566,20.804768,183.0,3.0,8,11200.0
Sep25_91c6f743,Inm24,Zap,01/09/2025,Cas,195.0,4.0,2.0,Ven,6649000.0,1190.0,Los Almendros,-103.394543,20.766664,,4.5,0,34097.4358974359
Sep25_d5038139,Inm24,Gdl,01/09/2025,Cas,191.0,4.0,1.0,Ven,2790000.0,,San Andrés,-103.294938,20.656144,11.0,2.5,25,14607.329842931937
Sep25_ca8ca3f5,Inm24,Zap,01/09/2025,Cas,244.0,4.0,2.0,Ven,7900000.0,,Desconocida,-103.479177,20.724079,,4.5,0,32377.049180327867
Sep25_ff7ec40c,Inm24,Zap,01/09/2025,Cas,84.0,3.0,1.0,Ven,2600000.0,,Misión La Floresta,-103.465468,20.627477,212.0,2.5,10,30952.380952380954
Sep25_8e235c8a,Inm24,Zap,01/09/2025,Cas,350.0,2.0,3.0,Ven,6500000.0,,Ciudad Bugambilias,-103.446905,20.60249,104.0,3.5,25,18571.428571428572
Sep25_a5231f3c,Inm24,Zap,01/09/2025,Cas,269.0,3.0,3.0,Ven,8990000.0,,Virreyes,-103.44144,20.694381,,3.5,15,33420.07434944238
Sep25_657ac922,Inm24,Gdl,01/09/2025,Cas,154.0,3.0,1.0,Ven,5700000.0,,Villaseñor (Santa Teresita),-103.365634,20.681124,213.0,3.5,30,37012.98701298701
Sep25_1c766b41,Inm24,Gdl,01/09/2025,Cas,697.0,10.0,6.0,Ven,24000000.0,,Ladrón de Guevara,-103.379035,20.682413,18.0,6.5,50,34433.28550932568
Sep25_53588e28,Inm24,Zap,01/09/2025,Cas,500.0,5.0,4.0,Ven,25913999.0,,Alcázar Poniente,-103.4271,20.695735,74.0,5.5,0,51827.998
Sep25_08a0d206,Inm24,Zap,01/09/2025,Cas,160.0,4.0,2.0,Ven,4350000.0,,Madeiras,-103.427368,20.773875,18.0,3.0,0,27187.5
Sep25_e5bab5f4,Inm24,Zap,01/09/2025,Cas,425.0,4.0,6.0,Ven,36000000.0,,Puerta Las Lomas,-103.435934,20.706533,335.0,5.5,2,84705.88235294117
Sep25_8f5058d2,Inm24,Zap,01/09/2025,Cas,110.0,2.0,1.0,Ven,2550000.0,,Jardines del Valle,-103.430274,20.744419,,1.5,20,23181.81818181818
Sep25_3266253c,Inm24,Zap,01/09/2025,Cas,372.0,4.0,2.0,Ven,10990000.0,,Jardines Universidad,-103.423,20.6891,44.0,4.0,20,29543.010752688173
Sep25_44ead089,Inm24,Gdl,01/09/2025,Cas,385.0,4.0,2.0,Ven,9850000.0,,Jardines del Bosque,-103.383431,20.665038,263.0,3.5,30,25584.415584415583
Sep25_bd088b8b,Inm24,Zap,01/09/2025,Cas,218.0,3.0,2.0,Ven,7875000.0,,Esencia,-103.45479,20.723681,,4.5,4,36123.85321100918
Sep25_c120048a,Inm24,Zap,01/09/2025,Cas,190.0,4.0,2.0,Ven,3749000.0,600.0,Industrial Zapopan Norte,-103.388681,20.747329,305.0,3.5,25,19731.57894736842
Sep25_340d733b,Inm24,Zap,01/09/2025,Cas,107.0,3.0,1.0,Ven,4400000.0,,Ciudad Granja,-103.44725,20.676695,86.0,2.0,36,41121.495327102806
Sep25_1ec976dd,Inm24,Zap,01/09/2025,Cas,237.0,4.0,2.0,Ven,9700000.0,1261.0,Bosques Vallarta,-103.476467,20.719043,209.0,4.5,0,40928.27004219409
Sep25_fb258af1,Inm24,Gdl,01/09/2025,Cas,194.0,3.0,1.0,Ven,3290000.0,,Del Sur,-103.375164,20.649983,,2.5,34,16958.76288659794
Sep25_edd78821,Inm24,Zap,01/09/2025,Cas,336.0,4.0,3.0,Ven,8500000.0,,Jardines de La Patria,-103.421762,20.683072,,5.0,38,25297.619047619046
Sep25_d7d88c87,Inm24,Zap,01/09/2025,Cas,156.0,3.0,2.0,Ven,3199000.0,,Jardines de Nuevo México,-103.452599,20.769319,36.0,2.5,0,20506.410256410258
Sep25_c6f91ae8,Inm24,Gdl,01/09/2025,Cas,428.0,4.0,2.0,Ven,10765000.0,,Ladrón de Guevara,-103.377382,20.683408,9.0,3.0,55,25151.869158878504
Sep25_539b07f4,Inm24,Zap,01/09/2025,Cas,292.0,3.0,2.0,Ven,11690000.0,,Valle Imperial,-103.437351,20.778007,,4.0,en construcción,40034.24657534246
Sep25_a9120cbe,Inm24,Zap,01/09/2025,Cas,185.0,4.0,3.0,Ven,5600000.0,800.0,Jardines del Vergel,-103.372125,20.74962,33.0,3.0,5,30270.27027027027
Sep25_a03669ff,Inm24,Zap,01/09/2025,Cas,405.0,5.0,3.0,Ven,12998000.0,,Arcos de Guadalupe,-103.431178,20.667013,128.0,5.0,,32093.827160493827
Sep25_05615cb2,Inm24,Zap,01/09/2025,Cas,703.0,5.0,5.0,Ven,32000000.0,,Colinas de San Javier,-103.40914,20.694173,194.0,5.5,16,45519.20341394025
Sep25_bb4dbe23,Inm24,Zap,01/09/2025,Cas,87.0,2.0,1.0,Ven,2495000.0,,Rda. del Auditorio,-103.345033,20.737333,19.0,1.5,30,28678.16091954023
Sep25_dcd5e4a5,Inm24,Zap,01/09/2025,Cas,94.0,2.0,2.0,Ven,2750000.0,,Coto Alva 1,-103.421397,20.791785,29.0,2.5,3,29255.31914893617
Sep25_8706c2aa,Inm24,Zap,01/09/2025,Cas,205.0,3.0,1.0,Ven,4050000.0,,Tabachines,-103.363116,20.741431,31.0,2.5,31,19756.09756097561
Sep25_c5fd05c3,Inm24,Zap,01/09/2025,Cas,404.0,5.0,,Ven,9490000.0,,El Capullo,-103.38366,20.717851,163.0,4.0,35,23490.09900990099
Sep25_1aa438e0,Inm24,Zap,01/09/2025,Cas,350.0,3.0,6.0,Ven,22000000.0,,Valle Real,-103.435789,20.72859,,3.5,20,62857.142857142855
Sep25_4f75c571,Inm24,Zap,01/09/2025,Cas,323.0,4.0,4.0,Ven,14900000.0,,Virreyes,-103.437529,20.695471,93.0,4.5,20,46130.03095975232
Sep25_0d42d700,Inm24,Zap,01/09/2025,Cas,196.0,3.0,2.0,Ven,3900000.0,,El Fortín,-103.471463,20.626175,,3.5,16,19897.95918367347
Sep25_6e2ab6d5,Inm24,Gdl,01/09/2025,Cas,227.0,4.0,2.0,Ven,2865000.0,1.0,Lomas del Gallo,-103.274063,20.678053,31.0,2.0,0,12621.14537444934
Sep25_ec6eb637,Inm24,Zap,01/09/2025,Cas,1399.0,3.0,4.0,Ven,39500000.0,,Jardines del Valle,-103.425262,20.741413,165.0,4.5,35,28234.45318084346
Sep25_8f4e569a,Inm24,Zap,01/09/2025,Cas,187.0,3.0,2.0,Ven,4500000.0,,Alicante,-103.410577,20.788797,54.0,3.0,0,24064.171122994652
Sep25_0e9d4f86,Inm24,Zap,01/09/2025,Cas,540.0,4.0,6.0,Ven,28900000.0,5000.0,Puerta Las Lomas,-103.435934,20.706533,193.0,4.0,1,53518.51851851852
Sep25_b6f4bdb4,Inm24,Zap,01/09/2025,Cas,400.0,4.0,2.0,Ven,27400999.0,,Valle Real,-103.446606,20.724182,75.0,4.5,0,68502.4975
Sep25_47df6eb1,Inm24,Zap,01/09/2025,Cas,530.0,4.0,6.0,Ven,22500000.0,,Jacarandas,-103.384227,20.716066,133.0,5.0,12,42452.83018867925
Sep25_f0ced4a5,Inm24,Zap,01/09/2025,Cas,107.0,3.0,2.0,Ven,3870000.0,700.0,Valle Imperial,-103.441472,20.773512,92.0,4.0,3,36168.22429906542
Sep25_ac9b3f21,Inm24,Zap,01/09/2025,Cas,348.0,3.0,,Ven,9800000.0,,La Joya,-103.410323,20.636204,6.0,3.0,30,28160.919540229886
Sep25_782a33c7,Inm24,Gdl,01/09/2025,Cas,460.0,5.0,4.0,Ven,8990000.0,,Chapalita,-103.39623,20.66258,24.0,5.0,,19543.478260869564
Sep25_8ae1f485,Inm24,Zap,01/09/2025,Cas,265.0,4.0,3.0,Ven,15200000.0,,Entrelomas,-103.438394,20.699734,52.0,4.0,,57358.49056603773
Sep25_4e87be41,Inm24,Zap,01/09/2025,Cas,258.0,4.0,,Ven,6950000.0,,El Centinela,-103.386134,20.77351,127.0,3.0,5,26937.98449612403
Sep25_6a3a750f,Inm24,Zap,01/09/2025,Cas,309.0,4.0,2.0,Ven,13950000.0,,Mítica Residencial,-103.468697,20.734939,153.0,4.0,0,45145.63106796116
Sep25_2a4f1dc2,Inm24,Zap,01/09/2025,Cas,160.0,3.0,2.0,Ven,4515000.0,1000.0,Mirador de San Isidro,-103.395488,20.764028,306.0,3.5,0,28218.75
Sep25_6cf9c708,Inm24,Zap,01/09/2025,Cas,128.0,3.0,2.0,Ven,2500000.0,800.0,Jardines de Nuevo México,-103.452599,20.769319,149.0,2.0,0,19531.25
Sep25_0855a3e5,Inm24,Zap,01/09/2025,Cas,538.0,9.0,15.0,Ven,45000000.0,,Agrícola,-103.43079,20.615102,18.0,12.5,0,83643.12267657992
Sep25_0fbdcdbb,Inm24,Zap,01/09/2025,Cas,282.0,4.0,2.0,Ven,9700000.0,,Chapalita Oriente,-103.405667,20.664779,,2.0,45,34397.16312056738
Sep25_081076a4,Inm24,Zap,01/09/2025,Cas,1000.0,5.0,9.0,Ven,55000000.0,,El Bajío,-103.470686,20.691765,137.0,7.0,0,55000.0
Sep25_852bc23b,Inm24,Zap,01/09/2025,Cas,655.0,8.0,4.0,Ven,21000000.0,,Lagos del Country,-103.374145,20.714726,130.0,6.0,0,32061.068702290075
Sep25_593131be,Inm24,Zap,01/09/2025,Cas,637.0,4.0,4.0,Ven,13490000.0,,Chapalita Sur,-103.40351,20.65875,139.0,4.0,,21177.39403453689
Sep25_dbb89465,Inm24,Zap,01/09/2025,Cas,165.0,3.0,2.0,Ven,4350000.0,,Boreales,-103.395594,20.75407,143.0,2.0,0,26363.636363636364
Sep25_1a012524,Inm24,Zap,01/09/2025,Cas,450.0,3.0,,Ven,11475000.0,,Jardines Universidad,-103.420712,20.688472,153.0,3.5,0,25500.0
Sep25_f40121b7,Inm24,Zap,01/09/2025,Cas,90.0,2.0,,Ven,1500000.0,,Chapalita Oriente,-103.404414,20.665213,69.0,2.5,5,16666.666666666668
Sep25_69c3d624,Inm24,Zap,01/09/2025,Cas,125.0,3.0,2.0,Ven,3495000.0,,La Moraleja,-103.450344,20.790177,35.0,2.5,0,27960.0
Sep25_cb92f651,Inm24,Zap,01/09/2025,Cas,91.0,3.0,1.0,Ven,1817940.0,,Amaranto,-103.45385,20.809762,46.0,2.0,13,19977.362637362636
Sep25_87ba2da6,Inm24,Zap,01/09/2025,Cas,183.0,3.0,3.0,Ven,4399000.0,,Los Robles,-103.414808,20.760311,,3.0,1,24038.251366120217
Sep25_8d03d66e,Inm24,Zap,01/09/2025,Cas,108.0,3.0,2.0,Ven,3290000.0,650.0,Valle de San Isidro,-103.388186,20.752874,60.0,2.5,12,30462.962962962964
Sep25_d65d373e,Inm24,Zap,01/09/2025,Cas,781.0,6.0,7.0,Ven,16500000.0,,Victoria,-103.403438,20.644496,247.0,7.5,33,21126.76056338028
Sep25_0c60eff6,Inm24,Zap,01/09/2025,Cas,205.0,4.0,3.0,Ven,7950000.0,,La Cima,-103.411545,20.749562,,4.0,0,38780.48780487805
Sep25_094b068a,Inm24,Gdl,01/09/2025,Cas,300.0,5.0,1.0,Ven,6500000.0,,Santa Elena Alcalde,-103.343808,20.710275,296.0,2.0,50,21666.666666666668
Sep25_64eeb8ea,Inm24,Zap,01/09/2025,Cas,872.0,2.0,1.0,Ven,2600000.0,,Rda. del Auditorio,-103.348255,20.737782,29.0,1.5,15,2981.651376146789
Sep25_b5dc4580,Inm24,Zap,01/09/2025,Cas,131.0,3.0,2.0,Ven,5650000.0,1500.0,Valle Imperial,-103.433237,20.779404,92.0,3.5,2,43129.770992366415
Sep25_c2999aab,Inm24,Gdl,01/09/2025,Cas,87.0,3.0,2.0,Ven,3300000.0,,Lomas del Paraíso III,-103.315129,20.728315,104.0,1.0,25,37931.03448275862
Sep25_5138e06e,Inm24,Gdl,01/09/2025,Cas,179.0,3.0,1.0,Ven,7534073.0,,Jardines del Bosque,-103.386167,20.664122,126.0,2.5,en construcción,42089.79329608939
Sep25_0b709988,Inm24,Zap,01/09/2025,Cas,132.0,3.0,2.0,Ven,3300000.0,800.0,Madeiras,-103.427081,20.774771,75.0,2.5,8,25000.0
Sep25_c4d5893d,Inm24,Zap,01/09/2025,Cas,450.0,4.0,4.0,Ven,22000000.0,,Puerta de Hierro,-103.41727,20.720324,,4.5,10,48888.88888888889
Sep25_b8374120,Inm24,Gdl,01/09/2025,Cas,350.0,5.0,2.0,Ven,9500000.0,,Prados Providencia,-103.388408,20.686661,195.0,3.0,50,27142.85714285714
Sep25_a90d7d4c,Inm24,Zap,01/09/2025,Cas,400.0,4.0,,Ven,21450000.0,,Arauca I,-103.46346,20.734673,280.0,4.5,2,53625.0
Sep25_ce4a6f24,Inm24,Zap,01/09/2025,Cas,350.0,4.0,2.0,Ven,17775999.0,,Prados Vallarta,-103.416501,20.671956,5.0,4.5,0,50788.56857142857
Sep25_9f370f2c,Inm24,Desconocido,01/09/2025,Cas,153.0,3.0,2.0,Ven,5090000.0,,Desconocida,,,72.0,4.0,1,33267.97385620915
Sep25_659ff0bd,Inm24,Zap,01/09/2025,Cas,363.0,4.0,,Ven,19950000.0,,Loma Real,-103.413475,20.689385,,5.5,0,54958.67768595041
Sep25_5c516b2f,Inm24,Gdl,01/09/2025,Cas,373.0,4.0,4.0,Ven,6100000.0,,Real,-103.330056,20.667906,95.0,3.5,40,16353.887399463807
Sep25_f9442d73,Inm24,Gdl,01/09/2025,Cas,362.0,7.0,3.0,Ven,7900000.0,,Independencia,-103.33021,20.703132,221.0,3.0,21,21823.204419889502
Sep25_e8b50d7f,Inm24,Zap,01/09/2025,Cas,300.0,3.0,3.0,Ven,11819999.0,,Desconocida,-103.474983,20.729974,164.0,3.5,0,39399.996666666666
Sep25_44e5c089,Inm24,Zap,01/09/2025,Cas,239.0,3.0,2.0,Ven,7843000.0,,Los Pinos,-103.441062,20.607246,94.0,3.5,0,32815.89958158996
Sep25_000c1a0d,Inm24,Zap,01/09/2025,Cas,400.0,3.0,4.0,Ven,7900000.0,,Ciudad Bugambilias,-103.446905,20.60249,38.0,3.5,28,19750.0
Sep25_f009673f,Inm24,Zap,01/09/2025,Cas,272.0,4.0,2.0,Ven,8500000.0,,Prados Vallarta,-103.416501,20.671956,12.0,4.5,0,31250.0
Sep25_8668cba8,Inm24,Zap,01/09/2025,Cas,172.0,1.0,,Ven,2200000.0,,Loma Bonita Ejidal,-103.4035,20.630639,264.0,2.0,5,12790.697674418605
Sep25_032b48f3,Inm24,Zap,01/09/2025,Cas,200.0,3.0,2.0,Ven,4690000.0,,Coto Abie,-103.421863,20.780906,181.0,4.0,,23450.0
Sep25_ca8bbfee,Inm24,Zap,01/09/2025,Cas,290.0,4.0,2.0,Ven,8900000.0,,Jardines Universidad,-103.424665,20.685534,131.0,4.0,30,30689.655172413793
Sep25_79ada300,Inm24,Zap,01/09/2025,Cas,185.0,4.0,2.0,Ven,2280000.0,1.0,La Venta del Astillero,-103.545964,20.724978,73.0,2.0,0,12324.324324324325
Sep25_dcd81428,Inm24,Gdl,01/09/2025,Cas,148.0,4.0,2.0,Ven,4650000.0,,Villaseñor (Santa Teresita),-103.36402,20.681502,23.0,3.5,25,31418.91891891892
Sep25_f8ad6d59,Inm24,Zap,01/09/2025,Cas,414.0,6.0,5.0,Ven,7850000.0,,Ciudad Bugambilias,-103.446905,20.60249,104.0,3.5,25,18961.35265700483
Sep25_15280bf8,Inm24,Zap,01/09/2025,Cas,200.0,3.0,2.0,Ven,9650000.0,,Desconocida,-103.476979,20.731857,,5.0,0,48250.0
Sep25_e597807d,Inm24,Zap,01/09/2025,Cas,285.0,3.0,2.0,Ven,4800000.0,,Valle Imperial,-103.441826,20.773328,181.0,2.5,en construcción,16842.105263157893
Sep25_30e1b8c3,Inm24,Zap,01/09/2025,Cas,410.0,3.0,5.0,Ven,20300000.0,4500.0,Arauca II,-103.465863,20.736297,192.0,4.5,5,49512.19512195122
Sep25_9b9be202,Inm24,Zap,01/09/2025,Cas,160.0,4.0,2.0,Ven,4550000.0,,Valle Imperial,-103.44148,20.773632,71.0,3.0,0,28437.5
Sep25_9e89980b,Inm24,Zap,01/09/2025,Cas,205.0,4.0,3.0,Ven,7550000.0,1792.0,Soare Acantia I,-103.469546,20.729777,176.0,5.0,0,36829.26829268293
